ligand_id,weighted_coverage_pct,native_weighted_coverage_pct,screen_rank,native_rank,rank_shift,abs_rank_shift
ZINCf5000002rbBb,11.017643811101642,22.280050230501065,307,374,-67,67
ZINCf5000002s1VG,11.87213902442397,22.280050230501065,117,375,-258,258
ZINCf5000002s8fr,8.61111426639456,22.280050230501065,604,376,228,228
ZINCf5000002sAz6,12.259547292003392,22.280050230501065,80,377,-297,297
ZINCf5000002sFck,8.892099957827401,22.280050230501065,595,378,217,217
ZINCf5000002sPEi,7.728479485909504,22.280050230501065,628,379,249,249
ZINCf5000002sQAM,13.055546653173575,22.280050230501065,14,380,-366,366
ZINCf5000002sQcc,11.444163056662068,22.280050230501065,188,381,-193,193
ZINCf5000002sQl6,11.536415522130016,22.280050230501065,169,382,-213,213
ZINCf5000002sg4d,7.755945815620589,22.280050230501065,627,383,244,244
ZINCf5000002smz8,12.631484097324645,22.280050230501065,56,384,-328,328
ZINCf5000002su92,10.58579597138266,22.280050230501065,433,385,48,48
ZINCf5000002sv6Q,11.7702378532714,22.280050230501065,131,386,-255,255
ZINCf5000002sxdM,11.794531536643026,22.280050230501065,128,387,-259,259
ZINCf50000031CdJ,10.86845639257104,22.280050230501065,360,388,-28,28
ZINCf50000031DUE,11.44108845794524,22.280050230501065,189,389,-200,200
ZINCf50000031DZ4,10.783424660625723,22.280050230501065,393,390,3,3
ZINCf50000031xF8,11.636585221722648,22.280050230501065,152,391,-239,239
ZINCf50000031xgL,10.615683375740414,22.280050230501065,429,392,37,37
ZINCf50000031y49,11.740319380774777,22.280050230501065,137,393,-256,256
ZINCf50000031zRe,9.638826967660846,22.280050230501065,541,394,147,147
ZINCf50000034YIy,11.015544969620551,22.280050230501065,309,395,-86,86
ZINCf50000034YKG,10.98944064555996,22.280050230501065,323,396,-73,73
ZINCf50000034bIF,10.87508611727306,22.280050230501065,356,397,-41,41
ZINCf50000034gQm,10.833261868887591,22.280050230501065,374,398,-24,24
ZINCf50000034hSG,12.587267786589884,22.280050230501065,58,399,-341,341
ZINCf50000034kUR,11.119334265278685,22.280050230501065,274,400,-126,126
ZINCf50000034kZS,10.845413876631785,22.280050230501065,367,401,-34,34
ZINCf50000034lPm,11.305750678394803,22.280050230501065,213,402,-189,189
ZINCf50000034mYk,11.565201768575712,22.280050230501065,165,403,-238,238
ZINCf50000034o8I,11.738340133589968,22.280050230501065,138,404,-266,266
ZINCf50000034qZB,10.62466081554882,22.280050230501065,428,405,23,23
ZINCf50000034r6E,10.44229803395936,22.280050230501065,461,406,55,55
ZINCf50000034ypk,10.764817220531633,22.280050230501065,403,407,-4,4
ZINCf50000035BtU,12.57998611203458,22.280050230501065,59,408,-349,349
ZINCf50000035Cbt,10.994357639540471,22.280050230501065,320,409,-89,89
ZINCf50000035D0M,8.560628327486002,22.280050230501065,607,410,197,197
ZINCf50000035DxB,10.994664017344842,22.280050230501065,319,411,-92,92
ZINCf50000035I8I,11.527742081185687,22.280050230501065,170,412,-242,242
ZINCf50000035K8H,12.922774940708422,22.280050230501065,28,413,-385,385
ZINCf50000035KgQ,13.159597214162146,22.280050230501065,10,414,-404,404
ZINCf50000035LFH,9.59472073149452,22.280050230501065,548,415,133,133
ZINCf50000035Lq1,10.346811131991702,22.280050230501065,475,416,59,59
ZINCf50000035LwN,10.252911592123528,22.280050230501065,485,417,68,68
ZINCf50000035Mki,12.378493799552295,22.280050230501065,74,418,-344,344
ZINCf50000035NR2,12.677348053507483,22.280050230501065,48,419,-371,371
