system,ligand_id,label,property_gate_pass,chemistry_flagged,pains_alert,reactive_flags,stage0_pass,independent_reference_agrees
ntsr1,ZINCk800000y88D1,decoy,True,0,,,True,True
ntsr1,ZINCk800000BmxSQ,decoy,True,0,,,True,True
ntsr1,ZINCk700000JTCa8,decoy,True,0,,,True,True
ntsr1,ZINCk600000gpYOf,decoy,True,0,,,True,True
ntsr1,ZINCk700000JTrsU,decoy,True,0,,,True,True
ntsr1,ZINCk6000004cZKo,decoy,True,0,,,True,True
ntsr1,ZINCk600000JUpLQ,decoy,True,0,,,True,True
ntsr1,ZINCk8000004iGLr,decoy,True,0,,,True,True
ntsr1,ZINCk600000GfjX4,decoy,True,0,,,True,True
ntsr1,ZINCk7000018SToQ,decoy,True,0,,,True,True
ntsr1,ZINCk800000PtEJD,decoy,True,0,,,True,True
ntsr1,ZINCj800000Gh8yj,decoy,True,0,,,True,True
ntsr1,ZINCj600000EmrHE,decoy,True,0,,,True,True
ntsr1,ZINCk600000vSKKt,decoy,True,0,,,True,True
ntsr1,ZINCj800000FCpUg,decoy,True,0,,,True,True
ntsr1,ZINCk800000PtTMk,decoy,True,0,,,True,True
ntsr1,ZINCi800000JYTPE,decoy,True,0,,,True,True
ntsr1,ZINCk7000004f2wJ,decoy,True,0,,,True,True
ntsr1,ZINCk600000dqRAu,decoy,True,0,,,True,True
ntsr1,ZINCk600000dqYu8,decoy,True,0,,,True,True
ntsr1,ZINCk600000PzjLA,decoy,True,0,,,True,True
ntsr1,ZINCk800001bPK1z,decoy,True,0,,,True,True
ntsr1,ZINCk8000018SUNX,decoy,True,0,,,True,True
ntsr1,ZINCk800000JTOPk,decoy,True,0,,,True,True
ntsr1,ZINCk800000drPfF,decoy,True,0,,,True,True
ntsr1,ZINCk600000gpEC0,decoy,True,0,,,True,True
ntsr1,ZINCh800000JTZ8j,decoy,True,0,,,True,True
ntsr1,ZINCk700000y8ATt,decoy,True,0,,,True,True
ntsr1,ZINCk600000dqOs8,decoy,True,0,,,True,True
ntsr1,ZINCk600000dqViP,decoy,True,0,,,True,True
ntsr1,ZINCk700000PtU7d,decoy,True,0,,,True,True
ntsr1,ZINCj600000JSexF,decoy,True,0,,,True,True
ntsr1,ZINCk6000004e1dy,decoy,True,0,,,True,True
ntsr1,ZINCk600000dr4kg,decoy,True,0,,,True,True
ntsr1,ZINCj500000vofcE,decoy,True,0,,,True,True
ntsr1,ZINCk7000004g0It,decoy,True,0,,,True,True
ntsr1,ZINCj7000002ozZT,decoy,True,0,,,True,True
ntsr1,ZINCj600000foqnH,decoy,True,0,,,True,True
ntsr1,ZINCk700000PBZyr,decoy,True,0,,,True,True
ntsr1,ZINCk600000JTOvB,decoy,True,0,,,True,True
ntsr1,ZINCk600000JSgPv,decoy,True,0,,,True,True
ntsr1,ZINCk700000JTNXi,decoy,True,0,,,True,True
ntsr1,ZINCk800000JTacQ,decoy,True,0,,,True,True
ntsr1,ZINCk800000EmzXH,decoy,True,0,,,True,True
ntsr1,ZINCk8000009Mfqq,decoy,True,0,,,True,True
ntsr1,ZINCk50000044Prh,decoy,True,0,,,True,True
ntsr1,ZINCk8000004i6SW,decoy,True,0,,,True,True
ntsr1,ZINCk700000PzAN5,decoy,True,0,,,True,True
ntsr1,ZINCi70000012jBu,decoy,True,0,,,True,True
ntsr1,ZINCj800000JVtm7,decoy,True,0,,,True,True
ntsr1,ZINCk700000JUl3h,decoy,True,0,,,True,True
ntsr1,ZINCk800000Pz0Zg,decoy,True,0,,,True,True
ntsr1,ZINCk700000JTEY8,decoy,True,0,,,True,True
ntsr1,ZINCk7000009Kr8Z,decoy,True,0,,,True,True
ntsr1,ZINCj800000JSIdS,decoy,True,0,,,True,True
ntsr1,ZINCk700000J9Q9a,decoy,True,0,,,True,True
ntsr1,ZINCk600000EmeyG,decoy,True,0,,,True,True
ntsr1,ZINCj800000Bmyjl,decoy,True,0,,,True,True
ntsr1,ZINCk700000wAYJ9,decoy,True,0,,,True,True
ntsr1,ZINCk7000004f2jz,decoy,True,0,,,True,True
ntsr1,ZINCj500000fjuwm,decoy,True,0,,,True,True
ntsr1,ZINCk5000003ZdHK,decoy,True,0,,,True,True
ntsr1,ZINCk6000018T1D7,decoy,True,0,,,True,True
ntsr1,ZINCk800000ds56R,decoy,True,0,,,True,True
ntsr1,ZINCk600000x173D,decoy,True,0,,,True,True
ntsr1,ZINCk800000drK0F,decoy,True,0,,,True,True
ntsr1,ZINCj800000PzONr,decoy,True,0,,,True,True
ntsr1,ZINCj800000d8IrB,decoy,True,0,,,True,True
ntsr1,ZINCj700000GhfGX,decoy,True,0,,,True,True
ntsr1,ZINCk800000drOzz,decoy,True,0,,,True,True
ntsr1,ZINCk800000FCA5F,decoy,True,0,,,True,True
ntsr1,ZINCk800001bPNU7,decoy,True,0,,,True,True
ntsr1,ZINCk8000004iAC4,decoy,True,0,,,True,True
ntsr1,ZINCk600000gpEHO,decoy,True,0,,,True,True
ntsr1,ZINCk800000PxsIL,decoy,True,0,,,True,True
ntsr1,ZINCj800000PGAnp,decoy,True,0,,,True,True
ntsr1,ZINCk800000GfMKp,decoy,True,0,,,True,True
ntsr1,ZINCk600000Pz6om,decoy,True,0,,,True,True
ntsr1,ZINCk800000gu5Mi,decoy,True,0,,,True,True
ntsr1,ZINCk700000JSkXK,decoy,True,0,,,True,True
ntsr1,ZINCk600000JS55b,decoy,True,0,,,True,True
ntsr1,ZINCj800000JWee0,decoy,True,0,,,True,True
ntsr1,ZINCk800000gtHU2,decoy,True,0,,,True,True
ntsr1,ZINCk8000004jxXc,decoy,True,0,,,True,True
ntsr1,ZINCj700000JTxbA,decoy,True,0,,,True,True
ntsr1,ZINCk7000009L3cb,decoy,True,0,,,True,True
ntsr1,ZINCj700000JWbjh,decoy,True,0,,,True,True
ntsr1,ZINCj800000JWz8p,decoy,True,0,,,True,True
ntsr1,ZINCk8000009M2oF,decoy,True,0,,,True,True
ntsr1,ZINCk8000004iAwD,decoy,True,0,,,True,True
ntsr1,ZINCk8000004iHgk,decoy,True,0,,,True,True
ntsr1,ZINCk5000009DlNm,decoy,True,0,,,True,True
ntsr1,ZINCk800000JTNV2,decoy,True,0,,,True,True
ntsr1,ZINCk600000PBhib,decoy,True,0,,,True,True
ntsr1,ZINCk700001bPyy0,decoy,True,0,,,True,True
ntsr1,ZINCk6000004dj47,decoy,True,0,,,True,True
ntsr1,ZINCk8000004i6UI,decoy,True,0,,,True,True
ntsr1,ZINCk800000wQS2D,decoy,True,0,,,True,True
ntsr1,ZINCj800000JVLwz,decoy,True,0,,,True,True
ntsr1,ZINCk800000PBUEa,decoy,True,0,,,True,True
ntsr1,ZINCk800000drLU2,decoy,True,0,,,True,True
ntsr1,ZINCk6000004cFd3,decoy,True,0,,,True,True
ntsr1,ZINCk8000004iHAy,decoy,True,0,,,True,True
ntsr1,ZINCk7000009KkGW,decoy,True,0,,,True,True
ntsr1,ZINCj800000cKfpe,decoy,True,0,,,True,True
ntsr1,ZINCk800000JTRZd,decoy,True,0,,,True,True
ntsr1,ZINCk600000JRXxx,decoy,True,0,,,True,True
ntsr1,ZINCk600000J9Mqh,decoy,True,0,,,True,True
ntsr1,ZINCk600000wrpX9,decoy,True,0,,,True,True
ntsr1,ZINCk600000gqzjL,decoy,True,0,,,True,True
ntsr1,ZINCi700000BmJXq,decoy,True,0,,,True,True
ntsr1,ZINCi800000156mF,decoy,True,0,,,True,True
ntsr1,ZINCk7000004eXoI,decoy,True,0,,,True,True
ntsr1,ZINCk8000009MbTt,decoy,True,0,,,True,True
ntsr1,ZINCk800000xchIB,decoy,True,0,,,True,True
ntsr1,ZINCk600000PumGZ,decoy,True,0,,,True,True
ntsr1,ZINCj800000Bob5d,decoy,True,0,,,True,True
ntsr1,ZINCk600000JTILY,decoy,True,0,,,True,True
ntsr1,ZINCj8000002qcQb,decoy,True,0,,,True,True
ntsr1,ZINCj600000xcRqt,decoy,True,0,,,True,True
ntsr1,ZINCk800000drSC7,decoy,True,0,,,True,True
ntsr1,ZINCk700000PAylC,decoy,True,0,,,True,True
ntsr1,ZINCk8000004iHv5,decoy,True,0,,,True,True
ntsr1,ZINCj700000PF4Sg,decoy,True,0,,,True,True
ntsr1,ZINCk800000PxtLE,decoy,True,0,,,True,True
ntsr1,ZINCk600000Bm86v,decoy,True,0,,,True,True
ntsr1,ZINCk600000PAYCP,decoy,True,0,,,True,True
ntsr1,ZINCk500000gdFCe,decoy,True,0,,,True,True
ntsr1,ZINCk7000018Tipr,decoy,True,0,,,True,True
ntsr1,ZINCk5000003Xmo7,decoy,True,0,,,True,True
ntsr1,ZINCk800000J9Yo7,decoy,True,0,,,True,True
ntsr1,ZINCk5000003XjIF,decoy,True,0,,,True,True
ntsr1,ZINCk600000Emk4O,decoy,True,0,,,True,True
ntsr1,ZINCk6000004dMm9,decoy,True,0,,,True,True
ntsr1,ZINCk600000gpH0g,decoy,True,0,,,True,True
ntsr1,ZINCk8000009LGP6,decoy,True,0,,,True,True
ntsr1,ZINCk500000cLexN,decoy,True,0,,,True,True
ntsr1,ZINCk800000AJaDk,decoy,True,0,,,True,True
ntsr1,ZINCk800000PwNjm,decoy,True,0,,,True,True
ntsr1,ZINCk8000004il4u,decoy,True,0,,,True,True
ntsr1,ZINCk600000gpewG,decoy,True,0,,,True,True
ntsr1,ZINCk800000JRYiN,decoy,True,0,,,True,True
ntsr1,ZINCk8000018TgR3,decoy,True,0,,,True,True
ntsr1,ZINCk600000BmsmS,decoy,True,0,,,True,True
ntsr1,ZINCk6000004cwRW,decoy,True,0,,,True,True
ntsr1,ZINCk500000cuJpb,decoy,True,0,,,True,True
ntsr1,ZINCk600000JUsKB,decoy,True,0,,,True,True
ntsr1,ZINCk700000PA5Ru,decoy,True,0,,,True,True
ntsr1,ZINCk600000gqmnH,decoy,True,0,,,True,True
ntsr1,ZINCi700000eO30t,decoy,True,0,,,True,True
ntsr1,ZINCk800000FCzjU,decoy,True,0,,,True,True
ntsr1,ZINCk6000009JEZ8,decoy,True,0,,,True,True
ntsr1,ZINCj6000002lAmT,decoy,True,0,,,True,True
ntsr1,ZINCj6000002kGC4,decoy,True,0,,,True,True
ntsr1,ZINCk700000wTyDp,decoy,True,0,,,True,True
ntsr1,ZINCk800001bPnYM,decoy,True,0,,,True,True
ntsr1,ZINCk8000009LIS1,decoy,True,0,,,True,True
ntsr1,ZINCk5000004200w,decoy,True,0,,,True,True
ntsr1,ZINCj800000JWqYR,decoy,True,0,,,True,True
ntsr1,ZINCk700000PtZMG,decoy,True,0,,,True,True
ntsr1,ZINCj5000002bHcB,decoy,True,0,,,True,True
ntsr1,ZINCj8000002rQes,decoy,True,0,,,True,True
ntsr1,ZINCj5000002eZZG,decoy,True,0,,,True,True
ntsr1,ZINCk800001bPmXi,decoy,True,0,,,True,True
ntsr1,ZINCk7000009K057,decoy,True,0,,,True,True
ntsr1,ZINCk700000PtRRG,decoy,True,0,,,True,True
ntsr1,ZINCi80000014tQT,decoy,True,0,,,True,True
ntsr1,ZINCi7000018Tsyn,decoy,True,0,,,True,True
ntsr1,ZINCj7000002oyTQ,decoy,True,0,,,True,True
ntsr1,ZINCj800000JTKIn,decoy,True,0,,,True,True
ntsr1,ZINCk700000Px6vi,decoy,True,0,,,True,True
ntsr1,ZINCk700000PAspt,decoy,True,0,,,True,True
ntsr1,ZINCi800000cWtZo,decoy,True,0,,,True,True
ntsr1,ZINCk800000PAv9x,decoy,True,0,,,True,True
ntsr1,ZINCk800000Pz3nt,decoy,True,0,,,True,True
ntsr1,ZINCk800000y8MSX,decoy,True,0,,,True,True
ntsr1,ZINCk7000004h2Cg,decoy,True,0,,,True,True
ntsr1,ZINCk600001bPdM9,decoy,True,0,,,True,True
ntsr1,ZINCk50000045enc,decoy,True,0,,,True,True
ntsr1,ZINCj800000PAPMl,decoy,True,0,,,True,True
ntsr1,ZINCk700000JTSsL,decoy,True,0,,,True,True
ntsr1,ZINCk8000004iChS,decoy,True,0,,,True,True
ntsr1,ZINCk800000JRYc0,decoy,True,0,,,True,True
ntsr1,ZINCk8000004imkQ,decoy,True,0,,,True,True
ntsr1,ZINCj7000002n7lI,decoy,True,0,,,True,True
ntsr1,ZINCk5000003V6Vt,decoy,True,0,,,True,True
ntsr1,ZINCk7000004glTj,decoy,True,0,,,True,True
ntsr1,ZINCk700000Gf4bK,decoy,True,0,,,True,True
ntsr1,ZINCk800000PxY2q,decoy,True,0,,,True,True
ntsr1,ZINCi6000018UwaJ,decoy,True,0,,,True,True
ntsr1,ZINCk50000040BGZ,decoy,True,0,,,True,True
ntsr1,ZINCk700000grT4i,decoy,True,0,,,True,True
ntsr1,ZINCk800000PACxd,decoy,True,0,,,True,True
ntsr1,ZINCj700000y9JqT,decoy,True,0,,,True,True
ntsr1,ZINCj8000002rVjv,decoy,True,0,,,True,True
ntsr1,ZINCk8000018TyEK,decoy,True,0,,,True,True
ntsr1,ZINCk800000Gf4ko,decoy,True,0,,,True,True
ntsr1,ZINCk800000JTI7N,decoy,True,0,,,True,True
ntsr1,ZINCj800000PAPF2,decoy,True,0,,,True,True
ntsr1,ZINCj8000002rPUb,decoy,True,0,,,True,True
ntsr1,ZINCk800000PAFbF,decoy,True,0,,,True,True
ntsr1,ZINCi6000018UFne,decoy,True,0,,,True,True
ntsr1,ZINCk700000PC6VH,decoy,True,0,,,True,True
ntsr1,ZINCj800000wKjLi,decoy,True,0,,,True,True
ntsr1,ZINCk8000004i2G6,decoy,True,0,,,True,True
ntsr1,ZINCk800000JTKet,decoy,True,0,,,True,True
ntsr1,ZINCk8000009LKvr,decoy,True,0,,,True,True
ntsr1,ZINCk700000JUjHL,decoy,True,0,,,True,True
ntsr1,ZINCk8000009LH0X,decoy,True,0,,,True,True
ntsr1,ZINCi700000136U0,decoy,True,0,,,True,True
ntsr1,ZINCk500000dpbVb,decoy,True,0,,,True,True
ntsr1,ZINCi60000010vGu,decoy,True,0,,,True,True
ntsr1,ZINCj6000002le7m,decoy,True,0,,,True,True
ntsr1,ZINCk8000004jdVh,decoy,True,0,,,True,True
ntsr1,ZINCk700000JSVs0,decoy,True,0,,,True,True
ntsr1,ZINCh60000007R1x,decoy,True,0,,,True,True
ntsr1,ZINCj800000fqOgE,decoy,True,0,,,True,True
ntsr1,ZINCk6000004bYIO,decoy,True,0,,,True,True
ntsr1,ZINCj800000JUkCU,decoy,True,0,,,True,True
ntsr1,ZINCk8000004hXRR,decoy,True,0,,,True,True
ntsr1,ZINCk800000Em57g,decoy,True,0,,,True,True
ntsr1,ZINCk800001bPKtO,decoy,True,0,,,True,True
ntsr1,ZINCk600000xci2a,decoy,True,0,,,True,True
ntsr1,ZINCk600000gore2,decoy,True,0,,,True,True
ntsr1,ZINCk800001bO64p,decoy,True,0,,,True,True
ntsr1,ZINCk800000y8sUn,decoy,True,0,,,True,True
ntsr1,ZINCj7000002nFNv,decoy,True,0,,,True,True
ntsr1,ZINCk800001bPIUw,decoy,True,0,,,True,True
ntsr1,ZINCj7000002nQur,decoy,True,0,,,True,True
ntsr1,ZINCi800000cgdnO,decoy,True,0,,,True,True
ntsr1,ZINCk800001bPB0Y,decoy,True,0,,,True,True
ntsr1,ZINCh8000000ateL,decoy,True,0,,,True,True
ntsr1,ZINCk800000Bmuhc,decoy,True,0,,,True,True
ntsr1,ZINCk800000Pu0b6,decoy,True,0,,,True,True
ntsr1,ZINCk800001bQ33p,decoy,True,0,,,True,True
ntsr1,ZINCj8000002pflu,decoy,True,0,,,True,True
ntsr1,ZINCj600001bS5Q5,decoy,True,0,,,True,True
ntsr1,ZINCk8000004ilCG,decoy,True,0,,,True,True
ntsr1,ZINCk800001bQqKs,decoy,True,0,,,True,True
ntsr1,ZINCj700000JTfHn,decoy,True,0,,,True,True
ntsr1,ZINCk800001bPD2E,decoy,True,0,,,True,True
ntsr1,ZINCk600000PAC7k,decoy,True,0,,,True,True
ntsr1,ZINCj8000002rHpm,decoy,True,0,,,True,True
ntsr1,ZINCk700000cLjot,decoy,True,0,,,True,True
ntsr1,ZINCk6000009JknH,decoy,True,0,,,True,True
ntsr1,ZINCk600000JS9Lx,decoy,True,0,,,True,True
ntsr1,ZINCi70000012CdT,decoy,True,0,,,True,True
ntsr1,ZINCk800000JTulP,decoy,True,0,,,True,True
ntsr1,ZINCj800000fr2XG,decoy,True,0,,,True,True
ntsr1,ZINCk8000004jPX8,decoy,True,0,,,True,True
ntsr1,ZINCj700000d8v4f,decoy,True,0,,,True,True
ntsr1,ZINCj8000018TmTi,decoy,True,0,,,True,True
ntsr1,ZINCk700000GfVkz,decoy,True,0,,,True,True
ntsr1,ZINCk700000PAJXm,decoy,True,0,,,True,True
ntsr1,ZINCk5000009FZ3x,decoy,True,0,,,True,True
ntsr1,ZINCk8000009Mfqe,decoy,True,0,,,True,True
ntsr1,ZINCk800000Pzw28,decoy,True,0,,,True,True
ntsr1,ZINCk7000004gTxq,decoy,True,0,,,True,True
ntsr1,ZINCk600000gpTd2,decoy,True,0,,,True,True
ntsr1,ZINCk8000004i225,decoy,True,0,,,True,True
ntsr1,ZINCk8000004iRu0,decoy,True,0,,,True,True
ntsr1,ZINCj6000002livx,decoy,True,0,,,True,True
ntsr1,ZINCj800000PCxfJ,decoy,True,0,,,True,True
ntsr1,ZINCk700000PyFTo,decoy,True,0,,,True,True
ntsr1,ZINCk7000009KGFp,decoy,True,0,,,True,True
ntsr1,ZINCk800000JRV8c,decoy,True,0,,,True,True
ntsr1,ZINCj700000PzQ9N,decoy,True,0,,,True,True
ntsr1,ZINCk800000J9VdZ,decoy,True,0,,,True,True
ntsr1,ZINCj500000d6p99,decoy,True,0,,,True,True
ntsr1,ZINCj500000c9KCg,decoy,True,0,,,True,True
ntsr1,ZINCk700000GfPLX,decoy,True,0,,,True,True
ntsr1,ZINCk800001bPPx0,decoy,True,0,,,True,True
ntsr1,ZINCk800001bPITL,decoy,True,0,,,True,True
ntsr1,ZINCk6000004doYx,decoy,True,0,,,True,True
ntsr1,ZINCk800001bPetO,decoy,True,0,,,True,True
ntsr1,ZINCk800000ds96S,decoy,True,0,,,True,True
ntsr1,ZINCk8000004iFHu,decoy,True,0,,,True,True
ntsr1,ZINCk600000gpnUk,decoy,True,0,,,True,True
ntsr1,ZINCk8000004iE2d,decoy,True,0,,,True,True
ntsr1,ZINCj700000BmIp5,decoy,True,0,,,True,True
ntsr1,ZINCk6000004bCgP,decoy,True,0,,,True,True
ntsr1,ZINCk50000040W27,decoy,True,0,,,True,True
ntsr1,ZINCk700000PAKG7,decoy,True,0,,,True,True
ntsr1,ZINCk600000gpO8l,decoy,True,0,,,True,True
ntsr1,ZINCk800000w5P9t,decoy,True,0,,,True,True
ntsr1,ZINCj700000PBdGf,decoy,True,0,,,True,True
ntsr1,ZINCk7000004gd3u,decoy,True,0,,,True,True
ntsr1,ZINCk600000PCj7K,decoy,True,0,,,True,True
ntsr1,ZINCk700000gsZJy,decoy,True,0,,,True,True
ntsr1,ZINCk700000gscDm,decoy,True,0,,,True,True
ntsr1,ZINCk5000009Egfg,decoy,True,0,,,True,True
ntsr1,ZINCk600000dqNQM,decoy,True,0,,,True,True
ntsr1,ZINCk700000JTfQZ,decoy,True,0,,,True,True
ntsr1,ZINCi700000PIBkn,decoy,True,0,,,True,True
ntsr1,ZINCk5000009FVHb,decoy,True,0,,,True,True
ntsr1,ZINCk8000004ib6O,decoy,True,0,,,True,True
ntsr1,ZINCi70000012D1z,decoy,True,0,,,True,True
ntsr1,ZINCk600000dqWkL,decoy,True,0,,,True,True
ntsr1,ZINCk700000Bmu7X,decoy,True,0,,,True,True
ntsr1,ZINCj6000002m4V2,decoy,True,0,,,True,True
ntsr1,ZINCk5000009DhMe,decoy,True,0,,,True,True
ntsr1,ZINCk700000vRF9C,decoy,True,0,,,True,True
ntsr1,ZINCk5000009Dj8d,decoy,True,0,,,True,True
ntsr1,ZINCk8000004iQAf,decoy,True,0,,,True,True
ntsr1,ZINCk700000AJ7rw,decoy,True,0,,,True,True
ntsr1,ZINCk500000dp63J,decoy,True,0,,,True,True
ntsr1,ZINCk800000Bmuj9,decoy,True,0,,,True,True
ntsr1,ZINCk800000PzJOD,decoy,True,0,,,True,True
ntsr1,ZINCk800000Pu6b8,decoy,True,0,,,True,True
ntsr1,ZINCk7000018Tt82,decoy,True,0,,,True,True
ntsr1,ZINCk800000BmC1T,decoy,True,0,,,True,True
ntsr1,ZINCk7000004fXLH,decoy,True,0,,,True,True
ntsr1,ZINCk500000dpGuW,decoy,True,0,,,True,True
ntsr1,ZINCk800000dsgDL,decoy,True,0,,,True,True
ntsr1,ZINCk7000018T6Pa,decoy,True,0,,,True,True
ntsr1,ZINCk7000018TwnR,decoy,True,0,,,True,True
ntsr1,ZINCk6000009JhJN,decoy,True,0,,,True,True
ntsr1,ZINCk800000PCx9Y,decoy,True,0,,,True,True
ntsr1,ZINCi600000xcmdm,decoy,True,0,,,True,True
ntsr1,ZINCj600000BoicJ,decoy,True,0,,,True,True
ntsr1,ZINCj800000AJpMN,decoy,True,0,,,True,True
ntsr1,ZINCk8000004iGWu,decoy,True,0,,,True,True
ntsr1,ZINCk600001bPn7Q,decoy,True,0,,,True,True
ntsr1,ZINCk600000Pyhgy,decoy,True,0,,,True,True
ntsr1,ZINCk800000Pv9YE,decoy,True,0,,,True,True
ntsr1,ZINCj600000PHYd4,decoy,True,0,,,True,True
ntsr1,ZINCk8000009Mg4L,decoy,True,0,,,True,True
ntsr1,ZINCk500000gdCKF,decoy,True,0,,,True,True
ntsr1,ZINCk8000004iGhy,decoy,True,0,,,True,True
ntsr1,ZINCk800001bQ4eg,decoy,True,0,,,True,True
ntsr1,ZINCk800001bQgqw,decoy,True,0,,,True,True
ntsr1,ZINCk700000JSMkS,decoy,True,0,,,True,True
ntsr1,ZINCk7000018T5Hq,decoy,True,0,,,True,True
ntsr1,ZINCk800000kFBGw,decoy,True,0,,,True,True
ntsr1,ZINCj500000vhhHz,decoy,True,0,,,True,True
ntsr1,ZINCj800000FCRwF,decoy,True,0,,,True,True
ntsr1,ZINCk6000009Jn1R,decoy,True,0,,,True,True
ntsr1,ZINCk800000PzbTE,decoy,True,0,,,True,True
ntsr1,ZINCk800000PBw1f,decoy,True,0,,,True,True
ntsr1,ZINCk8000004juXj,decoy,True,0,,,True,True
ntsr1,ZINCk7000004eRPW,decoy,True,0,,,True,True
ntsr1,ZINCj800000d8KhS,decoy,True,0,,,True,True
ntsr1,ZINCk7000004ftTI,decoy,True,0,,,True,True
ntsr1,ZINCj7000002nUcZ,decoy,True,0,,,True,True
ntsr1,ZINCj700000xcJzW,decoy,True,0,,,True,True
ntsr1,ZINCk800000J9XUV,decoy,True,0,,,True,True
ntsr1,ZINCk700000wsVqq,decoy,True,0,,,True,True
ntsr1,ZINCj600000JTQcL,decoy,True,0,,,True,True
ntsr1,ZINCk8000009M133,decoy,True,0,,,True,True
ntsr1,ZINCj600000JTi06,decoy,True,0,,,True,True
ntsr1,ZINCk8000004i3Mh,decoy,True,0,,,True,True
ntsr1,ZINCk700001bPRGM,decoy,True,0,,,True,True
ntsr1,ZINCk700000JTw0Y,decoy,True,0,,,True,True
ntsr1,ZINCk800000PzXtl,decoy,True,0,,,True,True
ntsr1,ZINCk7000004eWN1,decoy,True,0,,,True,True
ntsr1,ZINCk600000EmsZE,decoy,True,0,,,True,True
ntsr1,ZINCj600000JTpHH,decoy,True,0,,,True,True
ntsr1,ZINCk600000gqh3N,decoy,True,0,,,True,True
ntsr1,ZINCk800000PBgQW,decoy,True,0,,,True,True
ntsr1,ZINCk600000PzGe5,decoy,True,0,,,True,True
ntsr1,ZINCk7000018ToWQ,decoy,True,0,,,True,True
ntsr1,ZINCj700000d8lZo,decoy,True,0,,,True,True
ntsr1,ZINCk7000004fSiK,decoy,True,0,,,True,True
ntsr1,ZINCk7000004fHfx,decoy,True,0,,,True,True
ntsr1,ZINCk7000004ekwJ,decoy,True,0,,,True,True
ntsr1,ZINCk8000004jD5V,decoy,True,0,,,True,True
ntsr1,ZINCk600000Pzsr9,decoy,True,0,,,True,True
ntsr1,ZINCk5000003XjJn,decoy,True,0,,,True,True
ntsr1,ZINCj8000002rfG6,decoy,True,0,,,True,True
ntsr1,ZINCk600000JUuNn,decoy,True,0,,,True,True
ntsr1,ZINCj800000PCJGf,decoy,True,0,,,True,True
ntsr1,ZINCk800000kHqTz,decoy,True,0,,,True,True
ntsr1,ZINCk6000018T1rd,decoy,True,0,,,True,True
ntsr1,ZINCk8000018ThRL,decoy,True,0,,,True,True
ntsr1,ZINCk50000045IAa,decoy,True,0,,,True,True
ntsr1,ZINCk600000Emwp9,decoy,True,0,,,True,True
ntsr1,ZINCk5000003VjCJ,decoy,True,0,,,True,True
ntsr1,ZINCk600000PAvbT,decoy,True,0,,,True,True
ntsr1,ZINCk6000004dXPg,decoy,True,0,,,True,True
ntsr1,ZINCj5000009gWbg,decoy,True,0,,,True,True
ntsr1,ZINCk8000004isr1,decoy,True,0,,,True,True
ntsr1,ZINCk800000wqPck,decoy,True,0,,,True,True
ntsr1,ZINCj6000002m7PZ,decoy,True,0,,,True,True
ntsr1,ZINCk800000JSefA,decoy,True,0,,,True,True
ntsr1,ZINCk8000004izzK,decoy,True,0,,,True,True
ntsr1,ZINCk8000018ThgZ,decoy,True,0,,,True,True
ntsr1,ZINCk700000gsImA,decoy,True,0,,,True,True
ntsr1,ZINCk800000PzbTF,decoy,True,0,,,True,True
ntsr1,ZINCj600000PxWC9,decoy,True,0,,,True,True
ntsr1,ZINCk700000JTOnk,decoy,True,0,,,True,True
ntsr1,ZINCk800000dscoJ,decoy,True,0,,,True,True
ntsr1,ZINCk600000PwM1B,decoy,True,0,,,True,True
ntsr1,ZINCj6000018UEtS,decoy,True,0,,,True,True
ntsr1,ZINCk500000gdXQa,decoy,True,0,,,True,True
ntsr1,ZINCj6000002laIu,decoy,True,0,,,True,True
ntsr1,ZINCk5000003YlA1,decoy,True,0,,,True,True
ntsr1,ZINCk600000dqY1l,decoy,True,0,,,True,True
ntsr1,ZINCk800000wuX7z,decoy,True,0,,,True,True
ntsr1,ZINCj700000xcko6,decoy,True,0,,,True,True
ntsr1,ZINCj600000JW0cn,decoy,True,0,,,True,True
ntsr1,ZINCk700000GfxNO,decoy,True,0,,,True,True
ntsr1,ZINCj5000002fc4G,decoy,True,0,,,True,True
ntsr1,ZINCk700000PAfXR,decoy,True,0,,,True,True
ntsr1,ZINCk800000Bm6KP,decoy,True,0,,,True,True
ntsr1,ZINCk8000004i6V5,decoy,True,0,,,True,True
ntsr1,ZINCk600000cvno4,decoy,True,0,,,True,True
ntsr1,ZINCk800000PzJwo,decoy,True,0,,,True,True
ntsr1,ZINCk800000PA3tv,decoy,True,0,,,True,True
ntsr1,ZINCk800000wxy9t,decoy,True,0,,,True,True
ntsr1,ZINCk600000PzDK9,decoy,True,0,,,True,True
ntsr1,ZINCi600000xcJPi,decoy,True,0,,,True,True
ntsr1,ZINCj8000002q0L3,decoy,True,0,,,True,True
ntsr1,ZINCk5000009D3QW,decoy,True,0,,,True,True
ntsr1,ZINCk600000xc2J6,decoy,True,0,,,True,True
ntsr1,ZINCj700000d8mVS,decoy,True,0,,,True,True
ntsr1,ZINCk8000004idzQ,decoy,True,0,,,True,True
ntsr1,ZINCj700000En5Xn,decoy,True,0,,,True,True
ntsr1,ZINCj800000JWWs0,decoy,True,0,,,True,True
ntsr1,ZINCi600001bU5uF,decoy,True,0,,,True,True
ntsr1,ZINCk500000g9Phu,decoy,True,0,,,True,True
ntsr1,ZINCk600000PzDyC,decoy,True,0,,,True,True
ntsr1,ZINCk800000ciGBx,decoy,True,0,,,True,True
ntsr1,ZINCk600000PxVdo,decoy,True,0,,,True,True
