ligand_id,weighted_coverage_pct,native_weighted_coverage_pct,screen_rank,native_rank,rank_shift,abs_rank_shift
ZINCk800000JUuH7,12.784526855680676,27.1614555648564,2807,365,2442,2442
ZINCk800001bQaeD,14.10481684249647,27.1614555648564,421,366,55,55
ZINCk7000009L12y,12.459057418278258,27.1614555648564,4136,367,3769,3769
ZINCk6000018Tcjk,12.93899541897907,27.1614555648564,2347,368,1979,1979
ZINCk5000009EzfR,13.442476743167834,27.1614555648564,1160,369,791,791
ZINCi50000096HRa,12.792987561013376,27.1614555648564,2780,370,2410,2410
ZINCk7000009KLFV,13.193629904927128,27.1614555648564,1619,371,1248,1248
ZINCk500000ge6vP,14.261191512629477,27.1614555648564,325,372,-47,47
ZINCk600000Em5tW,12.352258444220618,27.1614555648564,4639,373,4266,4266
ZINCj6000002m9B9,13.532464922891403,27.1614555648564,1020,374,646,646
ZINCk800000Bn8X4,12.113709712119032,27.1614555648564,4926,375,4551,4551
ZINCk600000dr7Gv,13.567333057910266,27.1614555648564,971,376,595,595
ZINCj500000d6Sk0,13.158644847004116,27.1614555648564,1688,377,1311,1311
ZINCk500000gayGN,12.8744813397441,27.1614555648564,2536,378,2158,2158
ZINCk500000gfPwB,14.455458079878014,27.1614555648564,228,379,-151,151
ZINCk500000citGa,13.672531600042763,27.1614555648564,851,380,471,471
ZINCk50000045uMH,13.03572565347798,27.1614555648564,2043,381,1662,1662
ZINCj7000018Td59,12.902799597090336,27.1614555648564,2460,382,2078,2078
ZINCk600000gqBw6,12.578284324327042,27.1614555648564,3595,383,3212,3212
ZINCk700001bOfKM,12.581186024519813,27.1614555648564,3580,384,3196,3196
ZINCj500000d7iNN,12.667628854595092,27.1614555648564,3235,385,2850,2850
ZINCk8000018SXql,13.245359763360128,27.1614555648564,1526,386,1140,1140
ZINCk700001bPDqa,12.650646954787875,27.1614555648564,3297,387,2910,2910
ZINCj6000002mEc1,13.162216124986692,27.1614555648564,1678,388,1290,1290
ZINCj500000d7vr8,12.584384772996728,27.1614555648564,3565,389,3176,3176
ZINCk600001bQnHn,13.61037271266569,27.1614555648564,924,390,534,534
ZINCi500000JSWcB,12.536634385752484,27.1614555648564,3758,391,3367,3367
ZINCk7000004g5ac,13.536658504854367,27.1614555648564,1011,392,619,619
ZINCk5000009GiNZ,12.38427848817407,27.1614555648564,4469,393,4076,4076
ZINCk50000047Oa5,12.510846938626896,27.1614555648564,3877,394,3483,3483
ZINCk700000JU52Y,12.639979358690503,27.1614555648564,3340,395,2945,2945
ZINCk5000009GeSm,12.771944446118152,27.1614555648564,2853,396,2457,2457
ZINCk600000Ggf0o,13.02254849549866,27.1614555648564,2083,397,1686,1686
ZINCj5000002g7XZ,12.777627804586093,27.1614555648564,2829,398,2431,2431
