stage3_screen_rank,zinc_id,smiles,coverage_pct,anchor_weighted_pct,geometry_penalty_factor,weighted_coverage_pct,features_matched,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank,rerank_conformers,best_conformer_id,fit_rmsd_angstrom,mean_pair_distance_error_angstrom,reference_feature_span_angstrom,ligand_feature_span_angstrom,rerank_query_feature_count,pool_source_stage3_rank,pool_source_hotspot_breadth,pool_source_native_support,pool_primary_source,murcko_scaffold,native_candidate_pool_rank,native_selection_rank,source_input_rank
825,ZINCf50000009oTI,CN[C@H](C)CNC(=O)c1[nH]cnc1CN,14.285714285714286,16.024722079133863,0.6716736822370659,10.763384085717451,4,211.269,-0.7938999999999978,4,4,5,1,,,,32.983637231917015,11,7,4,7,4,1,,,,,10.486997279265948,6.447461440976554,28.07998324958124,16.111157267428712,667,16,11,1.8351324486744247,1.3083806974757295,9.413178262414874,8.883979225433821,28,1,1,1,stage3_rank,c1c[nH]cn1,12,11,11
269,ZINCf5000002f8GR,CN(C)CCNC(=O)CNCCN=[N+]=[N-],10.714285714285714,12.545621350695384,0.9407474061284622,11.802260743936536,3,214.273,-0.4358999999999988,2,4,8,1,,,,32.409635062162025,11,7,4,7,4,1,,,,,12.155362425262226,7.301451174921205,36.26162922623098,17.218930584487175,254,16,11,0.4844649812334017,0.4104572661339789,7.715355273738214,6.773012516680016,28,1,1,1,stage3_rank,[acyclic],15,12,12
283,ZINCf500000180cQ,Cc1nn[nH]c1CCCNC(=O)CON,10.714285714285714,13.397478468997424,0.8781937174271901,11.765581420839586,3,213.241,-0.947779999999999,3,5,6,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,16.698871091939942,10.589853227404172,39.46554149085794,20.62193917214379,8,16,10,0.8379555219592374,0.7589140226292965,5.971881696751884,5.989791336593444,28,1,1,1,stage3_rank,c1c[nH]nn1,18,13,13
458,ZINCf5000000Ztc9,COC[C@@H](O)CCN=c1[nH]nc(CO)s1,14.285714285714286,15.18474175275134,0.7472152921015188,11.34627124426822,4,233.29300000000003,-0.7384,3,6,6,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,15.265048212891804,9.540650983383326,38.16268692715871,19.546572012857684,31,16,3,1.168116352434687,1.08900762420679,11.611623357653302,9.960484229624443,28,1,1,1,stage3_rank,N=c1[nH]ncs1,20,14,14
817,ZINCf5000000Ztft,COC[C@H](O)CCN=c1[nH]nc(CO)s1,14.285714285714286,15.18474175275134,0.7094380969071051,10.77263429109777,4,233.29300000000003,-0.7384,3,6,6,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,15.265048212891804,9.540650983383326,38.16268692715871,19.546572012857684,32,16,9,1.309214201084277,1.1709803842645408,11.611623357653302,9.743327466045736,28,1,1,1,stage3_rank,N=c1[nH]ncs1,21,15,15
731,ZINCf50000009AD2,COCc1n[nH]c(=NC[C@@H](O)[C@@H](C)O)s1,14.285714285714286,14.609184867389905,0.7454328670368836,10.89016656077031,4,233.29300000000003,-0.7400000000000002,3,6,5,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,13.458886200904608,8.393088130787119,33.95003620564809,18.19195050386729,109,16,7,1.5654877651026209,1.0544346383206002,9.433491135311456,9.258488620087704,28,1,1,1,stage3_rank,N=c1[nH]ncs1,24,16,16
30,ZINCf50000009gjQ,CN(O)C(=O)CNC(=O)c1cnc(S)[nH]1,10.714285714285714,13.397478468997424,0.9750449862435864,13.063144209502338,3,230.249,-0.7242000000000002,4,5,3,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,12.8652138979442,7.989061254424687,33.017667631452,17.746696276646983,155,16,9,0.3374046533527332,0.3273252968292031,5.971881696751884,6.112348330083524,28,1,1,1,stage3_rank,c1c[nH]cn1,26,17,17
19,ZINCf5000000a713,Cc1cnc(CCC(=O)NOCCO)[nH]1,14.285714285714286,16.628609428741346,0.7949842035618297,13.219481823048673,4,213.237,-0.3091800000000004,3,4,6,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,12.762021079350404,7.950584632231192,32.32263107263108,17.669301662701635,169,16,6,1.1055129081879442,1.0806170846926173,9.711946045978635,9.47055444307684,28,1,1,1,stage3_rank,c1c[nH]cn1,27,18,18
24,ZINCf50000035KgQ,COC[C@@H](N)CNC(=O)c1[nH]cnc1C,10.714285714285714,13.397478468997424,0.9822443263942726,13.159597214162146,3,212.253,-0.5783799999999988,3,4,5,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,12.19193495681236,7.573776230747099,31.24185962373371,17.241737070798102,252,16,3,0.2724047217268838,0.284384422031491,5.971881696751884,5.94326614586984,28,1,1,1,stage3_rank,c1c[nH]cn1,28,19,19
120,ZINCf50000009wbT,COCC[C@@H](N)C(=O)Nc1n[nH]c(C)n1,10.714285714285714,13.397478468997424,0.9370821408492076,12.55453780570927,3,213.241,-0.5845799999999992,3,5,5,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,11.866593196360776,7.305486991018373,31.58863473909936,16.997730750459414,311,16,0,0.4812073418640716,0.5340957007349992,5.971881696751884,5.413327495190972,28,1,1,1,stage3_rank,c1nc[nH]n1,29,20,20
766,ZINCf5000003llXT,C1OCc2c1n[nH]c2CN[C@H]1CNOC1,10.714285714285714,13.397478468997424,0.8091260805751945,10.840249243210444,3,210.237,-0.5670999999999997,3,5,3,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,11.821027767351085,7.422746399464621,29.011574074074087,16.963556678702147,321,16,0,1.0768566614147173,1.0205615365032317,5.971881696751884,5.891290236748793,28,1,1,1,stage3_rank,C1OCc2c1n[nH]c2CNC1CNOC1,30,21,21
811,ZINCf5000000ZvnS,Cc1cc(C(=O)N[C@H]2COC[C@H]2N)n[nH]1,10.714285714285714,13.397478468997424,0.8047641921756771,10.781810937293738,3,210.237,-0.8259799999999997,3,4,2,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,10.93931016458835,6.729611095326087,29.21423537702608,16.302268476630093,566,16,13,1.082634021005934,1.0214551448580371,5.971881696751884,5.502900219735351,28,1,1,1,stage3_rank,O=C(NC1CCOC1)c1cc[nH]n1,31,22,22
10,ZINCf50000009Cyn,CO[C@@H](CCO)CNC(=O)c1ncc[nH]1,10.714285714285714,13.397478468997424,0.9984427183749298,13.37661482195538,3,213.237,-0.4631000000000007,3,4,6,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,10.72539671196468,6.6392612444394805,27.890796201607017,16.141833387162343,645,16,12,0.0549118424075832,0.0881338800764567,5.971881696751884,6.059127838130882,28,1,1,1,stage3_rank,c1c[nH]cn1,33,23,23
777,ZINCf5000002ov1N,Cc1ncc(CNC[C@H](O)CN(C)C)[nH]1,10.714285714285714,13.397478468997424,0.8082507429597117,10.828521926353908,3,212.297,-0.2697799999999996,3,4,6,1,,,,31.8044562527589,11,7,4,7,4,1,,,,,13.267368462331758,8.195947263758946,34.8016467065868,17.901640409938544,139,16,8,1.1063974166896728,1.0060916830639866,5.971881696751884,5.91823394291934,28,1,1,1,stage3_rank,c1c[nH]cn1,37,24,24
748,ZINCf50000043g03,Cc1n[nH]cc1CN[C@H]1CCO[C@H]1CN,10.714285714285714,13.397478468997424,0.8117213672216699,10.875019540177473,3,210.28099999999995,-0.0760799999999998,3,4,4,1,,,,31.8044562527589,11,7,4,7,4,1,,,,,11.611884638327998,7.163934584668209,30.628591954022998,16.660027541935722,418,16,1,1.1041827679591845,0.9869814205777124,5.971881696751884,5.982650980130195,28,1,1,1,stage3_rank,c1n[nH]cc1CNC1CCOC1,38,25,25
279,ZINCf5000002sv6Q,[N-]=[N+]=N[C@H]1CN[C@@H](C(=O)NOCCO)C1,10.714285714285714,12.545621350695384,0.9381948908109676,11.7702378532714,3,215.213,-0.9327,3,5,5,1,,,,31.593532079115764,10,6,4,6,4,1,,,,,9.651972696378447,5.865606019987738,27.22854842420059,15.137362542062776,1412,16,2,0.3850570011526433,0.5692283607181073,7.715355273738214,7.140305512877312,28,1,1,1,stage3_rank,C1CCNC1,41,26,26
405,ZINCf5000003qdTu,[N-]=[N+]=N[C@H]1COC[C@H]1NC[C@@H](O)CCO,10.714285714285714,12.545621350695384,0.9148319826463938,11.477135653787585,3,216.241,-0.603,3,5,6,1,,,,31.041606949383745,10,7,3,7,4,1,,,,,10.982624270212227,6.626141642627123,32.063152896486216,15.997369940005107,731,16,12,0.5288131885787107,0.523274209590133,7.715355273738214,6.526664903488157,28,1,1,1,stage3_rank,C1CCOC1,42,27,27
130,ZINCf5000000amTZ,N[C@H](CNCc1ccc(CO)o1)C(=O)O,10.714285714285714,13.397478468997424,0.9326155728766172,12.494697057466176,3,214.221,-0.7266000000000001,4,5,6,1,,,,30.98835326971264,10,6,4,6,4,1,,,,,12.708159809547489,7.832996777976492,33.65401282717976,17.278208174588773,246,16,13,0.5137665037700709,0.5382144480104242,5.971881696751884,6.59893652525573,28,1,1,1,stage3_rank,c1ccoc1,44,28,28
125,ZINCf50000009p1T,CNc1cc(=NC[C@@H](O)[C@H](C)O)[nH]cn1,10.714285714285714,13.397478468997424,0.9352560773901826,12.53007315983396,3,212.25300000000004,-0.9061999999999996,4,5,4,1,,,,30.98835326971264,10,6,4,6,4,1,,,,,12.655972957972436,7.633716142261507,36.99544698362666,17.239068035907483,253,16,1,0.4702075908591484,0.5930253867309846,5.971881696751884,5.803158588386844,28,1,1,1,stage3_rank,N=c1ccnc[nH]1,45,29,29
626,ZINCf5000002KtAZ,CONCCNC(=O)c1[nH][nH]c(=N)c1Br,10.714285714285714,13.397478468997424,0.8259341842934422,11.065435450880342,3,278.11,-0.5344300000000004,5,4,5,1,,,,30.98835326971264,10,6,4,6,4,1,,,,,12.345622148988095,7.590595204381553,33.048268175583,17.00630492916923,308,16,15,1.0817841774939427,0.9044007160183162,5.971881696751884,5.636241985437454,28,1,1,1,stage3_rank,N=c1cc[nH][nH]1,47,30,30
