zinc_id,smiles,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank
ZINCk5000009DwTI,COCc1nocc1C(=O)NCCN=c1[nH]nc(O)s1,299.312,-0.3581000000000002,3,8,6,1,0,,,44.15697792743275,14,9,5,9,3,1,0,0,0,0.0,31.43580926103188,22.468462761959472,52.315252755442785,34.616101427632096,21
CHEMBL3217780,O=C1NC(=S)NC(=O)C1=Cc1cc(-c2ccccc2)n(-c2ccc([N+](=O)[O-])cc2)c1-c1ccccc1,494.5320000000002,4.633800000000003,2,6,5,1,1,ene_six_het_A(483),michael_acceptor,52.33236913712472,13,10,3,10,3,1,0,0,0,0.0,28.320541555413005,18.544131695133462,59.8992374727669,34.32349845084094,22
CHEMBL5883242,C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(N(C)CC3CC3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,494.6440000000006,4.442600000000002,2,9,9,1,0,,,42.72351493236531,15,10,5,10,3,1,0,0,0,0.0,31.41622279448114,20.770958087456076,64.44448023593755,34.243045828952184,23
ZINCk6000004drVS,Cc1nn(C)c(NCCCc2nc(O)n[nH]2)c1[N+](=O)[O-],281.27600000000007,0.5051199999999999,3,8,6,1,0,,,48.78634989883695,13,10,3,10,3,1,0,0,0,0.0,28.87764567663293,18.79779894413168,62.26647774979006,33.85482173218393,24
CHEMBL5849977,C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(C3CC3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,451.57500000000044,4.473800000000003,2,8,7,1,0,,,40.94305947613771,14,9,5,9,3,1,0,0,0,0.0,30.45045314007446,20.13604203191198,62.428695303206226,33.073604724090266,25
ZINCk6000004cMDY,COCc1n[nH]c(CNC(=O)c2conc2COC)n1,281.272,0.015499999999999625,2,7,7,1,0,,,43.76423670567438,15,10,5,10,3,1,0,0,0,0.0,29.176803241013438,20.742994277720545,49.167694466436,32.82366160717867,26
ZINCk7000004eqLG,CC1=NNC(=O)[C@H]1CCNc1c[n+]([O-])ccc1[N+](=O)[O-],279.25600000000003,0.15210000000000018,2,6,5,1,0,,,53.56181456229313,13,12,1,12,3,1,0,0,0,0.0,25.532496297025236,16.785829374012682,53.31203703703705,32.53982586334221,27
CHEMBL5745234,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3nccs3)n(Cc3ccc(Cl)cc3)c12)C1CC1,454.94300000000027,4.560100000000003,2,8,7,1,0,,,45.94928142446468,14,9,5,9,3,1,0,0,0,0.0,27.372096325971324,19.15868302929492,47.912324699845776,32.01639260059466,28
ZINCk6000004cMQi,COCc1nc(O)cc(NCc2nc(C(N)=O)co2)n1,279.256,0.027599999999999736,3,8,6,1,0,,,40.44566064310396,13,8,5,8,3,1,0,0,0,0.0,29.06894786321297,19.462196443955776,57.40436604487701,31.913126058185714,29
ZINCk5000009G0Nb,N#Cc1cncc(NCCNC(=O)CSCC(N)=O)n1,294.34,-0.9051199999999993,3,7,8,1,0,,,41.13859640954878,14,9,5,9,3,1,0,0,0,0.0,28.70646725532952,20.3242770457085,48.85563147454262,31.814499543884335,30
CHEMBL5877121,CC(O)(CO)c1ccc2c(c1)C(=O)N(Cc1ccc(C#N)cc1)[C@]2(C)OCC1(CO)CC1,436.5080000000003,2.3758800000000004,3,6,8,1,0,,,37.17991367728853,13,9,4,9,3,1,0,0,0,0.0,30.005776626621145,19.623617455437774,63.71525617091886,31.79931088928799,31
ZINCk5000009DDeE,CO[C@@H](C)CC(=O)NCCCNc1cc(O)nc(O)n1,284.316,0.23099999999999965,4,7,8,1,0,,,35.54603914323108,12,7,5,7,3,1,0,0,0,0.0,30.391014809028682,19.866275078610254,64.63137349591534,31.679770892579285,32
CHEMBL1688303,O=C1c2ccccc2[C@](OCC2(CO)CC2)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,478.93200000000013,4.8944000000000045,1,5,8,1,0,,,43.674416512062606,12,9,3,9,3,1,0,0,0,0.0,27.64447426624082,17.000631099327173,73.93254485316227,31.65195982769627,33
ZINCk700000Bn8u5,O=C(O)c1cn(CCCNC(=O)c2c[nH]nc2I)nn1,390.141,0.12409999999999999,3,6,6,1,0,,,38.61809793185905,12,7,5,7,3,1,0,0,0,0.0,29.285087263205906,19.453024654800615,59.21274003596915,31.61833993036919,34
CHEMBL5876084,CO[C@]1(c2ccc(Cl)cc2)c2c(F)cc(C(C)(C)O)cc2C(=O)N1Cc1ccc(C#N)cn1,465.9120000000002,4.476680000000004,1,5,5,1,0,,,38.058149456142004,13,9,4,9,3,1,0,0,0,0.0,29.432229396675247,19.15816112240059,63.46932687583353,31.588709411541938,35
ZINCk800000GgcQd,O=C(CCCCCc1nn[nH]n1)Nc1nnc(CO)s1,297.34400000000005,0.28509999999999963,3,8,8,1,0,,,36.56070220317205,12,7,5,7,3,1,0,0,0,0.0,29.733987804844254,19.43279699531543,63.27633245639678,31.440666404426203,36
ZINCk5000003YIza,CN(CCO)CCNC(=O)c1c(Cl)c([N+](=O)[O-])nn1C,305.72200000000004,-0.3644000000000007,2,7,7,1,0,,,47.48674562757669,14,11,3,11,3,1,0,0,0,0.0,25.898388200603613,17.00255204569695,54.317765567765555,31.295477557346878,37
CHEMBL5811937,C[C@H]1CC[C@H](Cn2c(C3(F)COC3)nc3nc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,499.93400000000025,3.9063000000000025,1,9,5,1,0,,,44.94812597755285,13,9,4,9,3,1,0,0,0,0.0,26.534467401618684,17.6419312596395,53.50304148061865,31.137882045602222,38
ZINCk8000009LkfI,CC(=O)NCCCOCCNC(=O)c1[nH]c(C)nc1C,282.34400000000005,0.29914000000000046,3,4,8,1,0,,,39.227687016316,14,9,5,9,3,1,0,0,0,0.0,28.408009517549132,19.676926055065838,51.06800119958015,31.11292889224085,39
CHEMBL5913446,CC[C@@H]([C@@H](O)CO)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,494.4150000000001,4.663400000000004,3,4,8,1,0,,,37.17991367728853,13,9,4,9,3,1,0,0,0,0.0,29.031839272450373,19.326577150493858,58.316984721479095,31.068857873659915,40
