stage3_screen_rank,zinc_id,smiles,coverage_pct,anchor_weighted_pct,geometry_penalty_factor,weighted_coverage_pct,features_matched,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank,rerank_conformers,best_conformer_id,fit_rmsd_angstrom,mean_pair_distance_error_angstrom,reference_feature_span_angstrom,ligand_feature_span_angstrom,rerank_query_feature_count
116,ZINCk7000004eFYM,CCOC(=O)c1noc(C[S@](=O)Cc2n[nH]c(C)n2)n1,14.285714285714286,15.195105438906717,0.8168683616124672,12.41240088440842,4,299.312,0.1217200000000001,1,8,6,1,,,,22.000854840052103,7,3,4,3,2,1,,,,,6.851884115718919,4.124689946361034,20.223243598161524,10.639126796802215,243,16,4,1.119399060395919,0.843009647129772,7.8947932208513265,8.888043260014364,28
117,ZINCj8000002oAIw,Cc1noc(CN(C)Cc2nnc(O)o2)c1[N+](=O)[O-],17.857142857142858,18.614658157328254,0.666347544522304,12.403831755257759,5,269.21700000000004,0.6118199999999998,1,9,5,1,,,,30.71184253871794,9,5,4,5,2,1,,,,,10.669972497461373,6.76359089375167,25.257977800901838,15.680440007775514,27,16,11,1.8385086704280278,1.3531368925675082,7.8947932208513265,7.495200657144022,28
118,CHEMBL1328169,Cc1cc(C)n(-c2nc(N(c3ccccc3)c3ccccc3)nc(-n3nc(C)cc3C)n2)n1,17.857142857142858,19.333574592865542,0.6401958743162801,12.377274690138576,5,436.5230000000002,4.9464800000000055,0,8,5,1,,,,26.277485655846327,8,5,3,5,3,1,,,,,10.68568004766291,6.650498026373647,27.172660561586508,14.583631449708765,44,16,10,1.760170983050999,1.335955712628334,10.122770668152079,8.344382156201625,28
119,ZINCf50000018dKl,Oc1nc2c(-c3cnn[nH]3)ncnc2[nH]1,17.857142857142858,18.614658157328254,0.6645513719704254,12.370396617212961,5,203.16500000000002,-0.1564000000000002,3,6,1,1,,,,23.958631846148258,8,3,5,3,2,1,,,,,7.35728957462576,4.1166270888418515,34.57584639565015,11.507625142506384,186,16,8,1.669509062976294,1.4208590965966716,7.8947932208513265,6.928098171957803,28
120,ZINCf50000009VRc,C[C@H](CNc1c[n+]([O-])ccn1)S(C)(=O)=O,14.285714285714286,15.882058156883279,0.7784827430823021,12.363908199763147,4,231.277,-0.44000000000000017,1,5,4,1,,,,21.17783005574874,6,3,3,3,2,1,,,,,4.253833047781762,2.4088848355339842,18.170470756062763,8.484832299773506,351,16,11,1.3555478848539437,0.9997337497299487,6.493394566788621,6.192184946778936,28
121,ZINCk800000JTEfE,COc1cc(C(=O)OCC(=O)c2cn(C)cn2)n(C)n1,14.285714285714286,15.914021874444002,0.7768338111916963,12.362550264112356,4,278.26800000000003,0.20189999999999975,0,8,5,1,,,,20.322492634195317,7,3,4,3,2,1,,,,,9.128352212641278,5.97954244582676,19.282417559467866,11.926887318029788,155,16,12,1.3426323795672481,1.0286553608058815,10.122770668152079,10.164862313111277,28
122,ZINCk600000gqzjL,O=C(Cn1cc(-c2cncs2)nn1)N[C@@H]1CC[S@@](=O)C1,17.857142857142858,18.000831201590312,0.6861257679877099,12.350834132608282,5,311.39200000000005,0.03880000000000017,1,7,4,1,,,,22.000854840052103,7,3,4,3,2,1,,,,,8.412380607192667,4.932324887134584,28.57087044850758,11.809499165407527,165,16,8,1.4268532305624302,1.4568433960448781,12.252465955880059,11.307837435430109,28
123,ZINCk700000JUcEk,NC(=O)C1CC2(CCN2C(=O)Nc2cc[n+]([O-])cc2)C1,14.285714285714286,16.750860837028807,0.7372547111011327,12.349651067098952,4,276.29600000000005,0.19169999999999976,2,3,2,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,7.113164348813189,4.235041026723068,22.200714711137586,11.280933448922628,198,16,13,1.2944389285770526,1.2814553586030573,9.983293144048217,9.466369356823344,28
124,ZINCk700000AJ3ay,C[C@H]1CN(C(=O)COc2ccc([N+](=O)[O-])nc2)CCN1,14.285714285714286,14.458906658968354,0.8540235529541204,12.348246836724144,4,280.284,0.18890000000000012,1,6,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,6.681061551349271,3.9764224171754208,20.88934748427673,11.699171631290735,178,16,1,0.8615258125675574,0.7983808124467157,5.911169934962112,4.971235404189767,28
125,ZINCj6000002lVx8,C[C@H](C[S@](C)=O)N(C)C(=O)Cn1cc([N+](=O)[O-])cn1,14.285714285714286,15.882058156883279,0.7768269352886684,12.337610564088035,4,288.329,0.016699999999999937,0,6,6,1,,,,26.317835878532282,7,5,2,5,3,1,,,,,6.097328904095606,3.569485023189556,20.894263217097862,11.152455647704775,207,16,6,1.294138875477991,1.0574929404629378,6.493394566788621,6.22784696065142,28
126,ZINCf5000000WClU,O=[N+]([O-])c1ncccc1NC(CO)CO,14.285714285714286,15.882058156883279,0.7768074859369063,12.337301668352236,4,213.19299999999998,-0.24510000000000015,3,6,5,1,,,,26.250045649530197,8,3,5,3,2,1,,,,,2.6152779458462256,1.485047690895408,10.945945945945944,8.523969871767218,350,16,5,1.2800733016154933,1.0381947538743757,6.493394566788621,5.883888113989821,28
127,ZINCk7000004f2wJ,CN(Cc1nnc(O)o1)c1ncc(C#N)cc1[N+](=O)[O-],14.285714285714286,15.882058156883279,0.7759481550251008,12.323653724834934,4,276.21200000000005,0.5864799999999997,1,9,4,1,,,,30.71184253871794,9,5,4,5,2,1,,,,,9.679898116315213,5.9267858934644115,26.39342067834613,14.937884221915896,38,16,15,1.2829799823866934,1.0679289799660046,6.493394566788621,6.175149083722376,28
128,ZINCf50000025tDK,[O-][n+]1cccnc1CSc1n[nH]c(O)n1,14.285714285714286,15.882058156883279,0.7756497622951202,12.31891463414379,4,225.23300000000003,-0.16899999999999993,2,6,3,1,,,,25.136170723351547,7,4,3,4,2,1,,,,,5.327553786638717,2.9326534406050646,29.05398239473964,10.279708020816924,286,16,9,1.219309304766609,1.1054984263007086,6.493394566788621,6.0485854331823035,28
129,ZINCk7000018Tt82,N#CCn1cnc2c(NC[C@@H]3COCCO3)ncnc21,14.285714285714286,15.882058156883279,0.7756292522526942,12.31858889245718,4,274.28399999999993,0.17717999999999923,1,8,4,1,,,,23.003440943939186,8,3,5,3,2,1,,,,,9.722130820177043,6.106137099630262,23.83985765124556,13.042458351117578,94,16,8,1.42823709163453,0.9668662761158591,6.493394566788621,6.285932011665517,28
130,ZINCk800001bPO2k,CO[C@H](C)[C@@H](CC(=O)O)NCc1c([N+](=O)[O-])cnn1C,14.285714285714286,15.882058156883279,0.7752631541966537,12.312774501840023,4,286.288,0.2961000000000003,2,7,8,1,,,,29.359912564617336,9,4,5,4,2,1,,,,,8.797939519393163,5.652334640900045,19.838156892612332,13.938432780699205,57,16,11,1.420715064102997,0.9353999439381674,6.493394566788621,7.150519157360638,28
131,ZINCk5000003VjCJ,CC(=O)N1CC[C@@H](OC(=O)Cn2cc([N+](=O)[O-])cn2)C1,14.285714285714286,15.882058156883279,0.7749080315393112,12.307134423143282,4,282.25600000000003,-0.044700000000000406,0,7,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,6.673883561639268,4.041581895064876,19.139590854392303,11.032018833329266,218,16,15,1.2119326881438162,1.1335367058459738,6.493394566788621,6.402600694738393,28
132,ZINCk600000PBwsY,C[S@](=O)CC[C@H](NC(=O)c1cc([N+](=O)[O-])sn1)C(=O)O,14.285714285714286,15.882058156883279,0.7749065572396696,12.307111008230635,4,321.33600000000007,0.0029000000000001247,2,7,7,1,,,,34.91277919563592,10,6,4,6,3,1,,,,,10.268540700651513,6.449451895236273,25.177687270404085,16.429600324397615,21,16,13,1.3282457502707956,1.0175252653089395,6.493394566788621,7.0777133373698335,28
133,ZINCk700000grTGp,CN(C)c1cncc(NC(=O)CN2CCS(=O)CC2)c1,14.285714285714286,16.750860837028807,0.734097687177941,12.296768198702395,4,296.396,0.1504000000000003,1,5,4,1,,,,21.42547633865539,7,3,4,3,2,1,,,,,5.755071527895373,3.7283379000250076,12.609777517564403,9.672672730585377,304,16,7,1.499843015270875,1.1790780056395624,9.983293144048217,9.96915149806451,28
134,ZINCk6000004dGam,NC(=O)c1cc(C(=O)OCCOC=O)cc([N+](=O)[O-])c1,17.857142857142858,18.614658157328254,0.6602783526356444,12.29085582299636,5,282.20799999999997,0.023499999999999632,1,7,7,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,6.8051103762280905,4.301746435587846,16.27788270124037,11.79220824994985,169,16,1,2.194921886526785,1.1372743693300573,7.8947932208513265,7.79184607799509,28
135,ZINCk700000drB3b,Cn1cc(CN2CCO[C@H]3COC[C@H]3C2)c([N+](=O)[O-])n1,14.285714285714286,15.882058156883279,0.772755655319967,12.272950258852166,4,282.3,0.1755,0,7,3,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,8.298838710420336,5.382720593023571,18.110064538635967,13.086099045136457,92,16,3,1.271384836793707,1.0888442730496506,6.493394566788621,6.078111561647327,28
136,ZINCk6000004cHhQ,COCCS(=O)(=O)NC(=O)c1ncoc1-c1ccon1,14.285714285714286,15.882058156883279,0.7722814076525163,12.265418229816946,4,301.28000000000003,0.03559999999999991,1,8,6,1,,,,23.003440943939186,8,3,5,3,2,1,,,,,9.045543131722992,5.871973805569904,19.683925346177002,12.53501758477704,114,16,0,1.1503095522429965,1.181545444122279,6.493394566788621,6.164885882955497,28
137,ZINCj8000018TxlL,O=c1sc(Br)nn1C[C@@H](O)Cn1cc([N+](=O)[O-])cn1,14.285714285714286,15.882058156883279,0.7722467350883296,12.264867558136086,4,350.15400000000005,0.23309999999999992,1,9,5,1,,,,30.71184253871794,9,5,4,5,2,1,,,,,12.686450282892652,7.508320554256338,40.878169449598026,17.192798346848974,14,16,10,1.1434679773902663,1.1015548227748548,6.493394566788621,5.488546594655359,28
138,ZINCk7000004fEPm,CO[C@@]1(COC(=O)Cn2cc([N+](=O)[O-])cn2)CCOC1,14.285714285714286,15.882058156883279,0.7718995810678221,12.25935403779299,4,285.25600000000003,0.13999999999999946,0,8,6,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,9.484335294612183,5.9779699899362395,22.939377038651998,13.975221483280343,53,16,12,1.2554499767955016,1.1012023520956888,6.493394566788621,6.957885730726216,28
139,ZINCj5000009gKxZ,COCCOCc1nnc(Cn2cnc(C#N)n2)o1,14.285714285714286,15.882058156883279,0.7710905225724786,12.246504523717624,4,264.245,-0.2559200000000006,0,9,7,1,,,,20.322492634195317,7,3,4,3,2,1,,,,,8.906280978614069,5.80065920251261,19.16941865536793,11.760333892509381,170,16,5,1.0781391996849776,1.1953752415326369,6.493394566788621,5.760104055279861,28
140,ZINCk800000JTYjQ,COC(=O)[C@@H](C)N(C)C(=O)[C@@H](F)n1cc([N+](=O)[O-])cn1,14.285714285714286,15.882058156883279,0.7706511198144521,12.239525903560352,4,288.235,0.2792999999999999,0,7,5,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,6.55035333622062,3.942884658043714,19.340256566890655,10.939371164265278,222,16,15,1.2085916050484546,1.1590498594838792,6.493394566788621,6.677204629456839,28
141,CHEMBL1611170,CCOC(=O)COc1ccc(/C=C/[N+](=O)[O-])c(OCC(=O)OCC)c1,14.285714285714286,15.882058156883279,0.76800258166455,12.197461666632883,4,353.32700000000017,1.8177999999999999,0,8,10,1,,,,27.447880049284816,8,5,3,5,2,1,,,,,11.877795216309893,7.611651327553283,27.024192108552047,15.770316424553624,25,16,11,1.3648955509710612,1.0129128236343519,6.493394566788621,5.751309042418863,28
142,ZINCk800000JUhbm,O=C1NCCN2CCN(c3cccc([N+](=O)[O-])c3)C[C@H]12,14.285714285714286,15.189005259394039,0.8017691873534485,12.178076403531612,4,276.29600000000005,0.2151999999999996,1,5,2,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,9.48684014298778,5.607234805137328,30.790711346266903,13.803505575019617,61,16,13,1.0424618923115168,1.0706921015012871,9.038073356639677,8.623533820898018,28
143,ZINCf5000000axSP,O=[N+]([O-])c1cccnc1NC(CO)CO,14.285714285714286,15.882058156883279,0.7666351318194404,12.175743748666232,4,213.19299999999998,-0.24510000000000015,3,6,5,1,,,,26.250045649530197,8,3,5,3,2,1,,,,,3.2098112560492567,1.797822556704275,14.956362612612608,8.969869854419493,330,16,1,1.4331703690209536,1.0198878790866295,6.493394566788621,6.281495853401246,28
144,ZINCk8000004hAvA,CCN(CCC(=O)OC)C(=O)Cn1ccc([N+](=O)[O-])n1,14.285714285714286,15.882058156883279,0.7656901490219604,12.160735476919399,4,284.272,0.20289999999999964,0,7,7,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.859244987265528,3.5811408367934408,16.102985984156003,10.42103990254896,268,16,4,1.2024419279296865,1.195714202936151,6.493394566788621,6.40752693927942,28
145,ZINCj800000wIJiO,CC(C)CC(=O)NCCNC(=O)c1ccc[n+]([O-])c1,14.285714285714286,14.490870376529077,0.8351618195008791,12.102221669813414,4,265.313,0.2120999999999998,2,3,6,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,5.769606954399699,3.464878538637571,17.231379731379732,10.27326540311251,287,16,7,0.9458667454301016,0.9427630077432526,7.509116392758873,7.208638590839813,28
146,ZINCi600000xcJPi,CN(C[C@H]1CCO1)C(=O)Cn1ccc([N+](=O)[O-])n1,14.285714285714286,15.882058156883279,0.7616807747283018,12.097058361214799,4,254.246,0.038599999999999746,0,6,5,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.849285134394139,3.5811408367934408,15.953670276774973,10.413570012895418,273,16,1,1.4179512571031279,1.0622782971691034,6.493394566788621,6.275133097387253,28
147,ZINCk600000GfIt0,CN1CC2(CCN2C(=O)CCn2cnc([N+](=O)[O-])c2)C1,10.714285714285714,13.705634530873795,0.8819302012036958,12.087413019437847,3,279.3,0.0979000000000001,0,6,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,8.342216453304665,5.009919145647842,24.91254523522316,12.283268502078313,129,16,10,0.7450401222740397,0.7478755718881372,5.667138254886672,6.303126621120586,28
148,ZINCj6000002lt6w,COCCCCN(C)C(=O)Cn1cnc([N+](=O)[O-])n1,14.285714285714286,15.882058156883279,0.7605409046925894,12.078954879016328,4,271.27700000000004,0.0712999999999997,0,7,8,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,6.1694452779812545,3.86995733951795,15.202773144286901,10.653690120585754,240,16,4,1.2730836775360626,1.1785565061742214,6.493394566788621,6.553977400413474,28
149,ZINCk8000004i6mZ,CN(C[C@H](O)Cn1cc([N+](=O)[O-])cn1)[C@H]1CCCOC1,14.285714285714286,15.882058156883279,0.7598750993361859,12.068380519624762,4,284.31600000000003,0.26299999999999923,1,7,6,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,8.043519435626395,4.988077165007161,20.76010101010101,12.721015044498579,106,16,8,1.2986333630360285,1.162491990922008,6.493394566788621,6.654608481183481,28
150,ZINCk800000wqPck,C=CCOCCN(C)C[C@@H](O)Cn1cc([N+](=O)[O-])cn1,14.285714285714286,15.882058156883279,0.756540035831062,12.015412847079485,4,284.31600000000003,0.2865999999999996,1,7,10,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,8.056306878299095,4.988077165007161,20.931600757149436,12.730605626503102,105,16,14,1.2359125784657023,1.2030000972160784,6.493394566788621,5.970975154037014,28
151,ZINCk7000004fcmT,CNS(=O)(=O)[C@@H]1CCN(Cn2cc(Br)c([N+](=O)[O-])n2)C1,14.285714285714286,15.882058156883279,0.7562640706196423,12.011029951542442,4,368.21300000000014,0.13480000000000003,1,7,5,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,5.145487499463789,3.06128162472658,16.121356335514577,9.7017505508251,303,16,1,1.4313547912849505,1.087583001235687,6.493394566788621,6.311066154921058,28
152,ZINCk8000004iChS,COCOCCCNC(=O)Cn1cc([N+](=O)[O-])c(C)n1,14.285714285714286,15.882058156883279,0.7559297902853316,12.005720891832217,4,286.288,0.22652000000000005,1,7,9,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.7925663977090815,5.000892255919603,17.639627659574465,12.532800266060592,115,16,13,1.478436789122754,1.050671008684794,6.493394566788621,6.7549273895875155,28
153,ZINCj8000002qpyE,COCC1CN(C(=O)Cn2cc([N+](=O)[O-])nc2C)C1,14.285714285714286,15.882058156883279,0.7536815961814901,11.970014942327044,4,268.273,0.2045199999999996,0,6,5,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.850559206269523,3.5811408367934408,15.97264437689969,10.414525566801954,272,16,11,1.5255330026766731,1.0048058930816721,6.493394566788621,7.0488468908893,28
154,ZINCk800000JTNV2,COCCn1cc(COC(=O)c2nocc2OC)nn1,14.285714285714286,15.882058156883279,0.7530466264327988,11.959930315850468,4,282.256,0.2780999999999998,0,9,7,1,,,,20.322492634195317,7,3,4,3,2,1,,,,,9.06458289687063,5.838063099987193,20.263729444616818,11.879060331201801,161,16,10,1.472554813986626,1.079522709176983,6.493394566788621,6.571478985263302,28
155,ZINCk6000004cwRW,COC(=O)[C@@H]1CCN1CCn1cc([N+](=O)[O-])ccc1=O,14.285714285714286,14.458906658968354,0.8266749982230077,11.952816636609299,4,281.26800000000003,0.0037999999999995815,0,7,5,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,7.099506111559159,4.2741366965836,20.94488188976378,11.351235745769184,194,16,15,1.063739886557599,0.9226784975486474,5.911169934962112,5.783615818096209,28
156,ZINCf5000000a5ui,C[S@@](=O)CCNC(=O)c1ccc[n+]([O-])c1,14.285714285714286,14.490870376529077,0.8214672937537417,11.903776072343605,4,228.27300000000002,-0.5717000000000003,1,3,4,1,,,,23.389241285881766,6,4,2,4,3,1,,,,,4.833653269977727,2.7155027822560984,21.973296199213635,9.472550273953736,314,16,13,0.9777081794354587,1.0019192314708214,7.509116392758873,7.1788019960499625,28
157,ZINCf5000000acl9,Cn1ncnc1Cn1cnnc1[S@](C)=O,14.285714285714286,15.882058156883279,0.7493053006410689,11.900510362042366,4,226.265,-0.8077000000000001,0,7,3,1,,,,17.127196881147942,5,3,2,3,2,1,,,,,3.6744215000554683,2.00763349357173,21.64292018660951,7.037615345328587,370,16,10,1.339789876231772,1.1998841224310592,6.493394566788621,6.404124991827927,28
158,ZINCi7000018Tsyn,NCCCS(=O)(=O)CC(=O)c1ccc([N+](=O)[O-])o1,14.285714285714286,15.882058156883279,0.7492497715283929,11.899628445445446,4,276.27,0.13410000000000033,1,7,7,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.654239044435933,4.568866701541715,23.57352941176471,12.429054751105731,117,16,2,1.190245461644302,1.2576269093702204,6.493394566788621,5.789461286411872,28
159,ZINCj800000frvPw,Cn1c([N+](=O)[O-])cnc1CNCCCCS(C)(=O)=O,17.857142857142858,18.614658157328254,0.6391992990310252,11.898476445866375,5,290.34499999999997,0.24269999999999992,1,7,8,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,5.614885013054292,3.3987560005711925,16.136638452237,10.053798686017979,295,16,6,2.1624272638991613,1.2924441207485593,7.8947932208513265,7.435933850452707,28
160,ZINCf5000000aqm4,O=C(NCC#CCO)c1cc[n+]([O-])cc1,14.285714285714286,14.490870376529077,0.8207220799837023,11.89297727619916,4,206.20100000000002,-0.9545000000000001,2,3,2,1,,,,21.580921369014565,6,3,3,3,2,1,,,,,3.7748796719345004,2.1441701880885025,15.763590844062952,8.226390096204517,356,16,6,1.0839765616318024,0.9434188318282258,7.509116392758873,7.336469138704544,28
161,ZINCj5000002bHcB,COCC1CN(C(=O)Cc2nn(C)cc2[N+](=O)[O-])C1,14.285714285714286,15.882058156883279,0.7485189052184749,11.88802078420642,4,268.273,-0.02440000000000042,0,6,5,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.830819137394739,3.463852307147287,18.413131313131313,10.39972051514587,277,16,14,1.2303578062041427,1.2813625177248809,6.493394566788621,6.463545949586529,28
162,ZINCk600000FCpmk,Cc1cnc(C(=O)N2CCC(F)(C(=O)O)CC2)c[n+]1[O-],14.285714285714286,15.914021874444002,0.7461602078284874,11.87440986922223,4,283.25899999999996,0.052320000000000144,1,4,2,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,6.531749983281545,4.008241347694805,17.633362653282973,10.741447413688418,235,16,9,1.0674665967458972,1.18460180468701,10.122770668152079,8.553900909107105,28
163,ZINCj500000vofcE,CCSCC(=O)NCCNC(=O)c1cc[n+]([O-])cc1,14.285714285714286,14.490870376529077,0.8184746950336931,11.860410712202414,4,283.353,-0.08089999999999997,2,4,7,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,5.664471161435128,3.501611096908303,14.815880322209438,10.194413558389085,290,16,6,0.9315947537317127,0.9814399077729384,7.509116392758873,6.619946415658561,28
164,ZINCk800000cvxlC,CC(=O)N1C[C@H]2CN(C(=O)c3ccc([N+](=O)[O-])[nH]3)[C@H]2C1,14.285714285714286,14.490870376529077,0.8174584205993656,11.845684011107593,4,278.26800000000003,0.22559999999999986,1,4,2,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,5.286698523248444,3.269384043117,13.804542737597133,9.807658818663592,299,16,3,1.0881123361005465,0.9566220924750901,7.509116392758873,7.766215969376329,28
165,ZINCj6000002laIu,CN(CCn1cnnc1)Cc1cn(C)nc1[N+](=O)[O-],14.285714285714286,14.458906658968354,0.8192187970082664,11.845008119214867,4,265.277,0.0517999999999994,0,8,6,1,,,,28.064765316002067,8,5,3,5,2,1,,,,,8.92507496722385,5.510363858136589,23.467824310520943,13.709997554418402,64,16,5,1.2741626056347994,0.8069030591438849,5.911169934962112,5.677840775236093,28
166,ZINCk800001bPdut,CCOC[C@@H](O)CN(C)S(=O)(=O)c1ccc([N+](=O)[O-])o1,14.285714285714286,15.882058156883279,0.7452780288169604,11.836548996718296,4,308.31200000000007,0.20570000000000022,1,7,8,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.58149402459701,4.569074938156166,22.253097435374507,12.374495986226538,122,16,9,1.2585241807743397,1.1484009793289929,6.493394566788621,5.286725393509522,28
167,ZINCk600000PzDK9,Cn1cnnc1Cn1cc(-c2ccnc(CO)c2)nn1,14.285714285714286,15.924846448928484,0.7431173740736954,11.834030075654548,4,271.284,0.009199999999999486,1,8,4,1,,,,21.311554623432382,7,3,4,3,2,1,,,,,8.620468930770556,5.107665127685915,27.6077097505669,11.793240353936014,168,16,15,1.3485607759058427,1.229386788143766,9.866748856639653,9.684363486484985,28
168,ZINCk8000018Tnzg,CSc1ncc([N+](=O)[O-])c(N2C[C@H](O)[C@@H](N(C)C)C2)n1,14.285714285714286,15.195105438906717,0.7783179266790538,11.826622960879488,4,299.35600000000005,0.21779999999999955,1,8,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,4.9792513705979795,3.121597891722357,12.29739252995067,10.422813995727266,267,16,13,1.4124522927265666,0.9470452220836997,7.8947932208513265,7.460119633501739,28
169,ZINCf50000009Wft,C[C@H](CO)Nc1ncc([N+](=O)[O-])c(=N)[nH]1,14.285714285714286,14.478918013750661,0.8160533414335726,11.815569425463973,4,213.197,-0.4099300000000003,4,6,4,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,5.031160380204613,2.759539320103709,28.45494016731971,9.719430472466199,302,16,4,1.3608345264803636,0.7334482245716679,7.8947932208513265,8.386280385616688,28
170,ZINCk7000018Th5o,COCCNC(=O)[C@@H](C#N)C(=O)c1cc([N+](=O)[O-])sn1,14.285714285714286,15.882058156883279,0.7423854862193897,11.790609466962417,4,298.28,0.13638,1,8,7,1,,,,33.32402722009792,10,6,4,6,2,1,,,,,11.08943356309469,7.134652054713469,24.881280166515076,16.648081977345498,17,16,11,1.327767942970237,1.172971835966826,6.493394566788621,7.41148272189595,28
171,ZINCk7000009KtWu,CN1CC(CN(C)S(=O)(=O)c2cncc([N+](=O)[O-])c2)C1,17.857142857142858,18.614658157328254,0.6329827235468863,11.782757018319902,5,300.3400000000001,0.17189999999999972,0,6,5,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,7.014414406859222,4.179074134984182,21.815151515151513,11.28741696724423,196,16,10,1.7211281715267668,1.5171547435527126,7.8947932208513265,6.5103726951623235,28
172,ZINCk500000dqn9m,O=c1n(CCCn2ccc([N+](=O)[O-])n2)nnn1C1CC1,14.285714285714286,15.882058156883279,0.741849588265225,11.782098304488217,4,279.2600000000001,-0.03030000000000066,0,9,6,1,,,,28.064765316002067,8,5,3,5,2,1,,,,,10.782127351003359,6.373322958577067,34.979552228460506,15.102786842253035,35,16,1,1.7749589607850402,0.9069526546601341,6.493394566788621,6.261358950550697,28
173,ZINCi70000011IGK,CC(=O)NCCOCCn1nc([N+](=O)[O-])nc1Br,14.285714285714286,15.882058156883279,0.7412204131207558,11.772105708252893,4,322.119,0.10149999999999992,1,7,7,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.213342978331716,4.303737553035641,22.267857142857146,12.09838270152757,143,16,15,1.5317665403123417,1.086073820045373,6.493394566788621,6.98993593827884,28
174,ZINCk600000vhbKv,COC(=O)[C@]12CN(Cc3ccc[n+]([O-])c3)C[C@H]1CCO2,14.285714285714286,14.490870376529077,0.8118524872688614,11.764449157875793,4,278.30800000000005,0.08389999999999964,0,5,3,1,,,,20.723462482193167,6,3,3,3,2,1,,,,,7.84564683116339,4.82166665051249,21.043209876543216,11.065100743920835,215,16,5,1.2067141812795343,0.8943668315691725,7.509116392758873,7.0945720820142775,28
175,ZINCi5000000XXmV,O=[N+]([O-])c1cnn(CCN2C[C@@H]3OCO[C@@H]3C2)c1,14.285714285714286,14.458906658968354,0.8136353873842955,11.764278120623088,4,254.24599999999998,-0.1516000000000004,0,7,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.84493899309187,3.5811408367934408,15.889221556886232,10.410310406918716,274,16,3,1.2681739534441945,0.8540215713068897,5.911169934962112,5.920847907068246,28
176,ZINCj7000002objj,C[C@@H]1CN(C(=O)c2cc([N+](=O)[O-])n[nH]2)CC[S@](=O)C1,14.285714285714286,14.490870376529077,0.8101126938120241,11.73923803641083,4,286.313,0.15849999999999986,1,5,2,1,,,,28.96491310124815,8,5,3,5,3,1,,,,,6.757342456303688,4.058985238062773,20.15830401777449,12.309235117539803,127,16,9,1.1381928516426225,0.9729127439644625,7.509116392758873,7.483458281786598,28
177,ZINCf5000000aavf,Cn1cc(Cn2cnnc2[S@@](C)=O)nn1,10.714285714285714,12.462505438461742,0.9397897673188413,11.712135086221755,3,226.26500000000001,-0.8077000000000001,0,7,3,1,,,,17.127196881147942,5,3,2,3,2,1,,,,,2.836066396067904,1.571534115696225,14.517747397466445,6.4088490173379125,378,16,1,0.49121013170040045,0.5469393986779725,5.609036726569012,5.393553671292668,28
178,ZINCk800000JTuRO,CN(C)[C@H]1CCCN(CC(=O)Nc2cc[n+]([O-])cc2)C1,10.714285714285714,13.705634530873795,0.8538511243587106,11.702571454236159,3,278.35600000000005,0.28450000000000114,1,4,4,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,7.165226024113777,4.442856034727885,18.5029502375855,11.216554444312592,201,16,6,1.003336151534465,0.7732538067339267,5.667138254886672,6.1396327711356795,28
