stage3_screen_rank,zinc_id,smiles,coverage_pct,anchor_weighted_pct,geometry_penalty_factor,weighted_coverage_pct,features_matched,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank,rerank_conformers,best_conformer_id,fit_rmsd_angstrom,mean_pair_distance_error_angstrom,reference_feature_span_angstrom,ligand_feature_span_angstrom,rerank_query_feature_count,pool_source_stage3_rank,pool_source_hotspot_breadth,pool_source_native_support,pool_primary_source,murcko_scaffold,native_candidate_pool_rank,native_selection_rank,source_input_rank
174,ZINCk800001bPdut,CCOC[C@@H](O)CN(C)S(=O)(=O)c1ccc([N+](=O)[O-])o1,14.285714285714286,15.88205815688328,0.7452780288169604,11.836548996718296,4,308.31200000000007,0.2057000000000002,1,7,8,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.58149402459701,4.569074938156166,22.253097435374507,12.374495986226538,132,16,9,1.2585241807743397,1.1484009793289929,6.493394566788621,5.286725393509522,28,1,1,1,stage3_rank,c1ccoc1,88,83,83
194,ZINCj800000d8TSK,Cn1ncc([N+](=O)[O-])c1N[C@@H]1CCN(C2COC2)C1,10.714285714285714,13.705634530873796,0.8505024150713777,11.656675268593832,3,267.289,0.2132999999999996,1,7,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.544567654803484,4.657745423979102,19.843139220206474,12.346801208881397,135,16,6,1.0717018448779942,0.7624634744800769,5.667138254886672,5.90536475451226,28,1,1,1,stage3_rank,c1cc(NC2CCN(C3COC3)C2)[nH]n1,89,84,84
203,ZINCi700000PIBkn,CN1CC2(C1)CN(CCc1cc([N+](=O)[O-])n[nH]1)C2,10.714285714285714,13.705634530873796,0.8433091376659451,11.55808683739578,3,251.29,0.1077999999999997,1,5,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.38597609533172,4.470590731298326,21.231714452896423,12.227857539277572,143,16,11,0.8583498325464133,0.934618042045913,5.667138254886672,5.189165185348061,28,1,1,1,stage3_rank,c1cc(CCN2CC3(CNC3)C2)[nH]n1,90,85,85
181,ZINCi70000011IGK,CC(=O)NCCOCCn1nc([N+](=O)[O-])nc1Br,14.285714285714286,15.88205815688328,0.7412204131207558,11.772105708252893,4,322.119,0.1014999999999999,1,7,7,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.213342978331716,4.303737553035641,22.267857142857142,12.09838270152757,153,16,15,1.5317665403123415,1.086073820045373,6.493394566788621,6.98993593827884,28,1,1,1,stage3_rank,c1nc[nH]n1,91,86,86
58,ZINCk7000004fzNS,COC[C@H]1C[C@@H](O)CN1C(=O)c1cc([N+](=O)[O-])cn1C,14.285714285714286,15.88205815688328,0.8314097899135344,13.204498635608864,4,283.284,0.1550999999999998,1,6,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.078712573444277,4.391679971021947,18.23687455954898,11.99740989786199,159,16,2,1.2947753826149524,0.7047448993656354,6.493394566788621,6.759305980823117,28,1,1,1,stage3_rank,O=C(c1ccc[nH]1)N1CCCC1,92,87,87
111,ZINCk700000drnWa,COC(=O)NCCC(=O)OCc1c([N+](=O)[O-])ncn1C,14.285714285714286,15.88205815688328,0.7913420049027415,12.568139743849954,4,286.244,0.1175999999999999,1,8,6,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,6.811303261996916,4.26854882204342,16.84695512820513,11.796852914276467,176,16,10,1.3024167939751874,0.9669265925722348,6.493394566788621,6.3638061434512805,28,1,1,1,stage3_rank,c1c[nH]cn1,93,88,88
141,ZINCk6000004dGam,NC(=O)c1cc(C(=O)OCCOC=O)cc([N+](=O)[O-])c1,17.857142857142858,18.61465815732825,0.6602783526356444,12.29085582299636,5,282.208,0.0234999999999996,1,7,7,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,6.8051103762280905,4.301746435587846,16.27788270124037,11.79220824994985,179,16,1,2.194921886526785,1.137274369330057,7.8947932208513265,7.79184607799509,28,1,1,1,stage3_rank,c1ccccc1,94,89,89
131,ZINCk700000AJ3ay,C[C@H]1CN(C(=O)COc2ccc([N+](=O)[O-])nc2)CCN1,14.285714285714286,14.458906658968354,0.8540235529541204,12.348246836724144,4,280.284,0.1889000000000001,1,6,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,6.681061551349271,3.9764224171754208,20.88934748427673,11.699171631290737,188,16,1,0.8615258125675574,0.7983808124467157,5.911169934962112,4.971235404189767,28,1,1,1,stage3_rank,O=C(COc1cccnc1)N1CCNCC1,96,90,90
236,ZINCk800001bPYze,CSc1ncc([N+](=O)[O-])c(N2CC(O)(CN(C)C)C2)n1,14.285714285714286,15.195105438906715,0.7426235145111455,11.284242604408329,4,299.35600000000005,0.2193999999999996,1,8,5,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,6.532012019658261,3.97797556025478,18.24810074950288,11.587384482522475,193,16,1,1.6310790007502398,0.9981138696989243,7.8947932208513265,7.382880720555844,28,1,1,1,stage3_rank,c1cc(N2CCC2)ncn1,98,91,91
67,ZINCk7000004fxF1,COC[C@@H]1C[C@@H](O)CN1C(=O)c1ccc([N+](=O)[O-])n1C,14.285714285714286,15.88205815688328,0.8226373243496847,13.065173827344546,4,283.284,0.1551,1,6,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,6.32877779970291,3.977488144128278,15.479437991317614,11.434958817555964,202,16,2,1.1723615246069825,0.8536875431260889,6.493394566788621,6.889871738152868,28,1,1,1,stage3_rank,O=C(c1ccc[nH]1)N1CCCC1,99,92,92
176,ZINCk8000018Tnzg,CSc1ncc([N+](=O)[O-])c(N2C[C@H](O)[C@@H](N(C)C)C2)n1,14.285714285714286,15.195105438906715,0.7783179266790538,11.826622960879488,4,299.35600000000005,0.2177999999999995,1,8,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,4.97925137059798,3.121597891722357,12.29739252995067,10.422813995727266,279,16,13,1.4124522927265666,0.9470452220836996,7.8947932208513265,7.460119633501739,28,1,1,1,stage3_rank,c1cc(N2CCCC2)ncn1,100,93,93
120,ZINCk8000004i225,CN(C)C[C@@]1(O)CCCN(c2c([N+](=O)[O-])cnn2C)C1,10.714285714285714,13.705634530873796,0.9070999213694432,12.432380005273943,3,283.33200000000005,0.2211999999999996,1,7,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,4.87496943434831,3.051689070135798,12.110701323030092,10.344602543540017,293,16,7,0.7244012859564264,0.6150097927273642,5.667138254886672,6.139609072569622,28,1,1,1,stage3_rank,c1cc(N2CCCCC2)[nH]n1,101,94,94
110,ZINCf5000000azNl,c1nc(-c2n[nH]c(-c3cnc[nH]3)n2)n[nH]1,17.857142857142858,18.61465815732825,0.6757950696643555,12.579694206209812,5,202.181,-0.0201000000000003,3,5,2,1,,,,26.565042539650463,9,3,6,3,2,1,,,,,9.066078216351697,5.259051137457836,32.836211407639986,13.440819297176388,88,16,7,1.6449267574212578,1.3864227014729291,7.8947932208513265,7.072269324474714,28,1,1,1,stage3_rank,c1nc(-c2n[nH]c(-c3cnc[nH]3)n2)n[nH]1,102,95,95
88,ZINCk7000018Toxa,CS(=O)(=O)c1ccc(NCC[C@@H](N)CO)c([N+](=O)[O-])c1,14.285714285714286,15.18900525939404,0.8453404779254913,12.839880965188955,4,303.34000000000003,0.1199,3,7,7,1,,,,26.2500456495302,8,3,5,3,2,1,,,,,6.808048469752379,4.028462016366426,21.960526315789465,11.668547764696832,190,16,1,0.9455585602161378,0.8578207174709803,9.038073356639677,9.597322295588752,28,1,1,1,stage3_rank,c1ccccc1,103,96,96
85,ZINCk800000drOzz,CCNS(=O)(=O)CCNCc1ccc(N)c([N+](=O)[O-])c1,10.714285714285714,13.705634530873796,0.9395866481825276,12.87763121007842,3,302.35600000000005,0.2059000000000009,3,6,8,1,,,,26.2500456495302,8,3,5,3,2,1,,,,,6.2994855977558775,3.783895798626534,18.794042680793645,11.287125610699457,208,16,10,0.4313828520819204,0.5679289191852579,5.667138254886672,5.319894590260554,28,1,1,1,stage3_rank,c1ccccc1,104,97,97
103,ZINCf5000000WBKh,NC[C@@H](O)CN=c1cccc([N+](=O)[O-])[nH]1,14.285714285714286,15.18900525939404,0.8329347717187393,12.651450628368105,4,212.209,-0.8567999999999993,3,5,4,1,,,,26.2500456495302,8,3,5,3,2,1,,,,,6.114085095492556,3.4366229234613286,27.677675585284284,11.148075234001968,221,16,10,1.1239548724536583,0.8215550912621009,9.038073356639677,8.606144405622537,28,1,1,1,stage3_rank,N=c1cccc[nH]1,105,98,98
215,ZINCf500000180MY,Cn1cnc([N+](=O)[O-])c1NC[C@@H](N)CO,14.285714285714286,14.458906658968354,0.7921752956569768,11.453988657444889,4,215.213,-0.9402,3,7,5,1,,,,26.2500456495302,8,3,5,3,2,1,,,,,5.416717002976673,3.11744282569801,20.639150121908735,10.625049164615056,258,16,11,1.2353433169967798,1.012910160494148,5.911169934962112,5.884140399196165,28,1,1,1,stage3_rank,c1c[nH]cn1,106,99,99
78,ZINCk600000PAyux,COC[C@H](C)C(=O)NCCC(=O)Nc1ccc[n+]([O-])c1,14.285714285714286,14.475608078364722,0.892068115799777,12.913228423522847,4,281.312,0.0473000000000004,2,4,7,1,,,,25.976950398411248,8,3,5,3,2,1,,,,,9.14351803807713,5.473339311140565,27.75436484045756,13.351876128160658,89,16,14,0.7618835323285507,0.7108125627782301,10.12277066815208,9.8525812393956,28,1,1,1,stage3_rank,c1cc[nH+]cc1,110,100,100
26,ZINCk700000Pz8Me,CCO[C@@H](C)C(=O)NCCC(=O)Nc1ccc[n+]([O-])c1,14.285714285714286,15.88205815688328,0.90261240109165,14.33534264726164,4,281.312,0.1898000000000002,2,4,7,1,,,,25.976950398411248,8,3,5,3,2,1,,,,,8.389276392209885,5.057806959170433,24.57882069795427,12.786194893760223,110,16,5,0.7668434542652366,0.6404835695842059,6.493394566788621,6.703199489452426,28,1,1,1,stage3_rank,c1cc[nH+]cc1,111,101,101
217,ZINCk800000JSMVm,CC(C)(O)CN(C(=O)c1cc([N+](=O)[O-])sn1)C1CNC1,14.285714285714286,15.195105438906715,0.7525635759978389,11.43528288676785,4,300.3400000000001,0.2361999999999998,2,7,5,1,,,,25.976950398411248,8,3,5,3,2,1,,,,,5.842924448936075,3.512605609764317,17.35948477751757,10.876430936304867,240,16,11,1.2622659666402405,1.111782348050783,7.8947932208513265,6.742745384115875,28,1,1,1,stage3_rank,O=C(NC1CNC1)c1ccsn1,113,102,102
5,ZINCk800000FCBLz,COCCOCc1ocnc1C(=O)Nc1nnc(O)s1,21.428571428571427,22.066174593310517,0.7321162950191423,16.155005988500022,6,300.296,0.6469999999999998,2,9,7,1,,,,25.65051816665506,9,3,6,3,2,1,,,,,11.129847124076669,7.569942796377337,21.010348583877988,14.760014884721269,48,16,2,1.5566489033232376,1.111884961394825,10.12277066815208,9.500341495322424,28,1,1,1,stage3_rank,O=C(Nc1nncs1)c1cocn1,114,103,103
34,ZINCk6000004dMm9,Nc1c(Br)cnn1CC(=O)NCC(=O)c1cnccn1,17.857142857142858,18.64662187488897,0.7407843867742905,13.8131263510017,5,339.1530000000001,0.0168999999999994,2,7,5,1,,,,25.65051816665506,9,3,6,3,2,1,,,,,10.599323664205516,6.718715790624928,25.092013888888893,14.362122289817902,55,16,11,1.4077218842138484,1.168223499121544,10.12277066815208,9.504127668828652,28,1,1,1,stage3_rank,O=C(Cn1cccn1)NCC(=O)c1cnccn1,115,104,104
10,ZINCj800000frbcd,COc1cc(C(=O)NOCc2nn[nH]n2)cnc1Br,17.857142857142858,18.64662187488897,0.8305700595312145,15.487325840682583,5,329.11400000000003,0.2273999999999997,2,7,5,1,,,,25.65051816665506,9,3,6,3,2,1,,,,,10.10047976263614,6.614770204095165,21.352207626873447,13.987989363640867,59,16,11,0.9746660926244524,0.8748031171250746,10.12277066815208,9.20708181557202,28,1,1,1,stage3_rank,O=C(NOCc1nn[nH]n1)c1cccnc1,116,105,105
135,ZINCf50000025tDK,[O-][n+]1cccnc1CSc1n[nH]c(O)n1,14.285714285714286,15.88205815688328,0.7756497622951202,12.31891463414379,4,225.23300000000003,-0.1689999999999999,2,6,3,1,,,,25.136170723351547,7,4,3,4,2,1,,,,,5.327553786638717,2.9326534406050646,29.05398239473964,10.279708020816924,298,16,9,1.219309304766609,1.1054984263007086,6.493394566788621,6.048585433182304,28,1,1,1,stage3_rank,c1cnc(CSc2nc[nH]n2)[nH+]c1,117,106,106
59,CHEMBL2431119,C=Cc1nc(N2CCN(c3ccccc3OC)CC2)c2cc(OC)c(OC)cc2n1,17.857142857142858,19.333574592865546,0.6823514468647616,13.192292596509596,5,406.4860000000002,3.625200000000002,0,7,6,1,,,,24.206278129054905,8,4,4,4,2,1,,,,,12.906561256125574,9.080058871455604,22.30723821632911,15.731490474357908,32,16,2,1.7965610909175205,1.289963594228004,10.12277066815208,10.271579091943602,28,1,1,1,stage3_rank,c1ccc(N2CCN(c3ncnc4ccccc34)CC2)cc1,118,107,107
154,ZINCk600000GfIt0,CN1CC2(CCN2C(=O)CCn2cnc([N+](=O)[O-])c2)C1,10.714285714285714,13.705634530873796,0.8819302012036958,12.087413019437848,3,279.3,0.0979000000000001,0,6,4,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,8.342216453304665,5.009919145647842,24.91254523522316,12.283268502078313,139,16,10,0.7450401222740397,0.7478755718881372,5.667138254886672,6.303126621120586,28,1,1,1,stage3_rank,O=C(CCn1ccnc1)N1CCC12CNC2,119,108,108
214,ZINCk600000dqR4B,CN(C)C(=O)OCCOC(=O)Cn1cnc([N+](=O)[O-])c1,14.285714285714286,15.88205815688328,0.7212655801862283,11.45518189107584,4,286.244,0.0326999999999999,0,8,6,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,7.256294929731215,4.457916322023707,19.49214852161126,11.468827359398224,201,16,10,1.5022895677763348,1.145408805904372,6.493394566788621,7.59787890690425,28,1,1,1,stage3_rank,c1c[nH]cn1,122,109,109
162,ZINCk6000004cwRW,COC(=O)[C@@H]1CCN1CCn1cc([N+](=O)[O-])ccc1=O,14.285714285714286,14.458906658968354,0.8266749982230077,11.9528166366093,4,281.26800000000003,0.0037999999999995,0,7,5,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,7.099506111559159,4.2741366965836,20.94488188976378,11.351235745769184,205,16,15,1.063739886557599,0.9226784975486474,5.911169934962112,5.783615818096209,28,1,1,1,stage3_rank,O=c1ccccn1CCN1CCC1,123,110,110
65,ZINCj7000002oyz8,Cc1ncc([N+](=O)[O-])n1CCN(C)CC(=O)N(C)C,10.714285714285714,13.705634530873796,0.9536564733755336,13.07046709208704,3,269.30499999999995,0.1197199999999996,0,6,6,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,7.046008415921191,4.452332295524912,16.878415300546447,11.311112474040709,206,16,0,0.3600770087296758,0.4871223106588846,5.667138254886672,5.26226801484059,28,1,1,1,stage3_rank,c1c[nH]cn1,124,111,111
179,ZINCk7000009KtWu,CN1CC(CN(C)S(=O)(=O)c2cncc([N+](=O)[O-])c2)C1,17.857142857142858,18.61465815732825,0.6329827235468863,11.782757018319902,5,300.3400000000001,0.1718999999999997,0,6,5,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,7.014414406859222,4.179074134984182,21.815151515151516,11.28741696724423,207,16,10,1.7211281715267668,1.5171547435527126,7.8947932208513265,6.510372695162324,28,1,1,1,stage3_rank,O=S(=O)(NCC1CNC1)c1cccnc1,125,112,112
72,ZINCk50000041ZM7,CO[C@H]1CCN(C(=O)COc2nn(C)cc2[N+](=O)[O-])C1,14.285714285714286,15.88205815688328,0.818278216281972,12.995942219500993,4,284.27200000000005,-0.0456000000000003,0,7,5,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,6.838175200593214,4.231701160768223,17.80496618656755,11.155237562544723,217,16,12,1.0037377743489126,1.0141406697893616,6.493394566788621,6.398030473962213,28,1,1,1,stage3_rank,O=C(COc1cc[nH]n1)N1CCCC1,126,113,113
138,ZINCk5000003VjCJ,CC(=O)N1CC[C@@H](OC(=O)Cn2cc([N+](=O)[O-])cn2)C1,14.285714285714286,15.88205815688328,0.7749080315393112,12.307134423143282,4,282.25600000000003,-0.0447000000000004,0,7,4,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,6.673883561639268,4.041581895064876,19.139590854392303,11.032018833329266,230,16,15,1.2119326881438162,1.1335367058459738,6.493394566788621,6.402600694738393,28,1,1,1,stage3_rank,O=C(Cn1cccn1)OC1CCNC1,128,114,114
105,ZINCj8000002qjyr,COC(=O)[C@@H]1CCN(CCn2cc([N+](=O)[O-])cn2)C1,14.285714285714286,14.458906658968354,0.8723920248506113,12.61383485734339,4,268.273,0.2861999999999993,0,7,5,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,6.536090752053238,3.941788981926184,19.119951778179622,10.928674226139742,235,16,2,1.0408873312324625,0.6451364974063215,5.911169934962112,5.956712074532475,28,1,1,1,stage3_rank,c1cnn(CCN2CCCC2)c1,130,115,115
108,ZINCk6000018SxxD,C#C[C@]1(OC)CCN(C(=O)Cn2cc([N+](=O)[O-])cn2)C1,14.285714285714286,15.88205815688328,0.7928751740042855,12.592489624685012,4,278.26800000000003,0.0419999999999995,0,6,4,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,6.4830925726052815,4.041581895064876,16.375489589775302,10.888925591553775,239,16,12,1.1196657868962596,1.0705247485061338,6.493394566788621,6.054552218875559,28,1,1,1,stage3_rank,O=C(Cn1cccn1)N1CCCC1,131,116,116
155,ZINCj6000002lt6w,COCCCCN(C)C(=O)Cn1cnc([N+](=O)[O-])n1,14.285714285714286,15.88205815688328,0.7605409046925894,12.078954879016328,4,271.27700000000004,0.0712999999999997,0,7,8,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,6.169445277981255,3.86995733951795,15.2027731442869,10.653690120585754,252,16,4,1.2730836775360626,1.1785565061742214,6.493394566788621,6.553977400413474,28,1,1,1,stage3_rank,c1nc[nH]n1,132,117,117
220,ZINCi700000eO30t,CO[C@@H]1CCN(C(=O)c2ncc([N+](=O)[O-])n2C)C1,14.285714285714286,15.88205815688328,0.7192875613824957,11.423766881399548,4,254.246,0.1891999999999998,0,6,3,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,6.128320716940312,3.760735944449329,16.543069024529377,10.622846699805049,259,16,15,1.4630227960007216,1.2980782777449962,6.493394566788621,6.3734792988415,28,1,1,1,stage3_rank,O=C(c1ncc[nH]1)N1CCCC1,133,118,118
191,ZINCj5000002fxX9,Cn1cc([N+](=O)[O-])c(CN2CCCN(C=O)CC2)n1,14.285714285714286,14.458906658968354,0.8080094737519553,11.682933560541665,4,267.289,-0.0076000000000002,0,6,4,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,6.073139916947982,3.7259581453192574,16.411845730027544,10.5814610998108,261,16,4,1.302536814093468,0.8579857429214743,5.911169934962112,5.694947320676688,28,1,1,1,stage3_rank,c1cc(CN2CCCNCC2)n[nH]1,134,119,119
224,ZINCk8000004i0I0,CN(C)C(=O)[C@H]1CCN(Cc2c([N+](=O)[O-])ncn2C)C1,14.285714285714286,14.458906658968354,0.7885283607455007,11.40125796596852,4,281.31600000000003,0.2383999999999997,0,6,4,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,6.0302145982683495,3.830044555662378,14.170410302485775,10.549267110801075,264,16,5,1.3936673506902102,0.8966438851129386,5.911169934962112,6.340324377115804,28,1,1,1,stage3_rank,c1ncc(CN2CCCC2)[nH]1,135,120,120
212,ZINCk500000gcfB0,CN1CCN(C(=O)Cn2ccc([N+](=O)[O-])n2)C[C@@H]1CF,14.285714285714286,15.88205815688328,0.7240338094597977,11.499147069390252,4,285.279,-0.0966,0,6,4,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,5.981123372803874,3.679838073814604,15.965703971119131,10.51244869170272,267,16,10,1.4730033140817784,1.2614480928081595,6.493394566788621,6.4020390648990695,28,1,1,1,stage3_rank,O=C(Cn1cccn1)N1CCNCC1,136,121,121
79,ZINCj700000cKeN3,CO[C@H]1CN(C(=O)c2cnc([N+](=O)[O-])n2C)C[C@H]1F,14.285714285714286,15.88205815688328,0.8130286300507585,12.912567985677288,4,272.236,0.1372000000000002,0,6,3,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,5.972004143007918,3.750145938864142,14.654234654234656,10.505609269355752,273,16,13,1.5102911905888463,0.6317978265240878,6.493394566788621,6.814401498617537,28,1,1,1,stage3_rank,O=C(c1cnc[nH]1)N1CCCC1,137,122,122
208,ZINCk500000458dY,Cc1nn(CC(=O)O[C@@H]2CCN(C)C2=O)cc1[N+](=O)[O-],14.285714285714286,15.88205815688328,0.7247362646569718,11.510303503684378,4,282.256,-0.1263799999999997,0,7,4,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,5.946910471106406,3.668530821385453,15.693562541944145,10.486789015429618,275,16,11,1.603520433291673,1.1364411585530407,6.493394566788621,5.988469374612869,28,1,1,1,stage3_rank,O=C(Cn1cccn1)OC1CCNC1=O,138,123,123
223,ZINCk600000gqKx8,O=[N+]([O-])c1cnn(CCN2CC[C@@]23CCS(=O)(=O)C3)c1,14.285714285714286,15.88205815688328,0.7178906380378031,11.401580863598433,4,300.34000000000003,0.0543000000000002,0,7,4,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,5.919513326939804,3.59669917897722,16.713210536739947,10.466241157304664,278,16,0,1.499709627243961,1.2738041872885253,6.493394566788621,6.205233127125704,28,1,1,1,stage3_rank,O=S1(=O)CCC2(CCN2CCn2cccn2)C1,139,124,124
160,ZINCj8000002qpyE,COCC1CN(C(=O)Cn2cc([N+](=O)[O-])nc2C)C1,14.285714285714286,15.88205815688328,0.7536815961814901,11.970014942327044,4,268.273,0.2045199999999996,0,6,5,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,5.850559206269523,3.5811408367934408,15.97264437689969,10.414525566801954,284,16,11,1.5255330026766731,1.004805893081672,6.493394566788621,7.0488468908893,28,1,1,1,stage3_rank,O=C(Cn1ccnc1)N1CCC1,141,125,125
153,ZINCi600000xcJPi,CN(C[C@H]1CCO1)C(=O)Cn1ccc([N+](=O)[O-])n1,14.285714285714286,15.88205815688328,0.7616807747283018,12.0970583612148,4,254.246,0.0385999999999997,0,6,5,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,5.849285134394139,3.5811408367934408,15.953670276774972,10.413570012895418,285,16,1,1.417951257103128,1.0622782971691034,6.493394566788621,6.275133097387253,28,1,1,1,stage3_rank,O=C(Cn1cccn1)NCC1CCO1,142,126,126
183,ZINCi5000000XXmV,O=[N+]([O-])c1cnn(CCN2C[C@@H]3OCO[C@@H]3C2)c1,14.285714285714286,14.458906658968354,0.8136353873842955,11.764278120623088,4,254.246,-0.1516000000000004,0,7,4,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,5.84493899309187,3.5811408367934408,15.889221556886232,10.410310406918716,286,16,3,1.2681739534441945,0.8540215713068897,5.911169934962112,5.920847907068246,28,1,1,1,stage3_rank,c1cnn(CCN2CC3OCOC3C2)c1,143,127,127
169,ZINCj5000002bHcB,COCC1CN(C(=O)Cc2nn(C)cc2[N+](=O)[O-])C1,14.285714285714286,15.88205815688328,0.7485189052184749,11.88802078420642,4,268.273,-0.0244000000000004,0,6,5,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,5.830819137394739,3.463852307147287,18.413131313131316,10.39972051514587,289,16,14,1.2303578062041427,1.2813625177248809,6.493394566788621,6.463545949586529,28,1,1,1,stage3_rank,O=C(Cc1cc[nH]n1)N1CCC1,144,128,128
225,ZINCk6000004ceDJ,CN(C)[C@@H]1CCN(C(=O)Cc2nn(C)cc2[N+](=O)[O-])C1,10.714285714285714,13.705634530873796,0.8309741560699878,11.389028087696534,3,281.31600000000003,0.0333000000000003,0,6,4,1,,,,24.10642464839925,7,4,3,4,2,1,,,,,5.448570107167365,3.4482939649635087,12.975165859781242,10.113033742475338,305,16,15,0.8979515208831842,0.7339258058779983,5.667138254886672,7.31753195766491,28,1,1,1,stage3_rank,O=C(Cc1cc[nH]n1)N1CCCC1,145,129,129
100,ZINCk800000GfTHg,COc1noc(C[S@@](=O)[C@@H](C)C(=O)NCC(=O)O)c1Br,17.857142857142858,18.61465815732825,0.6812780381509934,12.68175779027598,5,369.193,0.2836999999999998,2,6,7,1,,,,24.07255356137126,8,3,5,3,2,1,,,,,8.344448445823124,5.628198927099425,16.12810155799191,12.276474724710155,140,16,13,1.654511469028433,1.4002513124803744,7.8947932208513265,7.665737091979995,28,1,1,1,stage3_rank,c1cnoc1,146,130,130
61,ZINCk7000004eQO6,CC[S@](=O)CCNC(=O)C(=O)Nc1ncc(COC)s1,17.857142857142858,18.64662187488897,0.7035497409888972,13.118825990396044,5,319.4080000000001,0.1127999999999995,2,6,7,1,,,,24.07255356137126,8,3,5,3,2,1,,,,,6.041878986055141,4.099572935814465,11.481715006305173,10.54954762988417,263,16,1,1.4146207389513412,1.4295257033204567,10.12277066815208,9.903121747397284,28,1,1,1,stage3_rank,c1cscn1,147,131,131
23,CHEMBL2003819,CN(C)S(=O)(=O)c1ccc(-c2csc(N/N=C/c3ccc(O)cc3)n2)cc1,17.857142857142858,19.71223384272051,0.7365722625169324,14.519484680795491,5,402.5010000000001,3.212000000000001,2,7,6,1,,,,23.958631846148258,8,3,5,3,2,1,,,,,9.952750745288762,6.414560357243819,22.195517635041757,13.454221020503637,86,16,7,1.3731929042388946,1.2488843137270798,13.829690668991844,13.564186639140726,28,1,1,1,stage3_rank,C(=NNc1nc(-c2ccccc2)cs1)c1ccccc1,148,132,132
14,CHEMBL1453900,Cc1ccc(C(=O)Nc2nnc(N=C(S)Nc3ccccc3)s2)cc1,14.285714285714286,17.368300854772684,0.8676688255468461,15.0699332044049,4,369.4750000000001,4.1282200000000016,3,5,4,1,,,,23.958631846148258,8,3,5,3,2,1,,,,,8.899189337446417,5.4542919267968335,24.15592168099332,12.664049964621876,117,16,0,0.6422963586676741,0.8209968021426076,12.047564276649451,11.00567151523165,28,1,1,1,stage3_rank,O=C(Nc1nnc(N=CNc2ccccc2)s1)c1ccccc1,149,133,133
82,ZINCk8000004jCFq,Cn1c(CNCc2nnc3c(=O)[nH]ccn23)cnc1Br,17.857142857142858,18.61465815732825,0.6932306426946401,12.90425143794569,5,338.16900000000004,0.2033999999999998,2,7,4,1,,,,23.958631846148258,8,3,5,3,2,1,,,,,8.784311230067333,5.413880255290173,23.273006860657667,12.577891384087565,123,16,2,1.4386044261802096,1.3333039482288764,7.8947932208513265,6.598156885596606,28,1,1,1,stage3_rank,O=c1[nH]ccn2c(CNCc3cnc[nH]3)nnc12,150,134,134
126,ZINCf50000018dKl,Oc1nc2c(-c3cnn[nH]3)ncnc2[nH]1,17.857142857142858,18.61465815732825,0.6645513719704254,12.37039661721296,5,203.165,-0.1564000000000002,3,6,1,1,,,,23.958631846148258,8,3,5,3,2,1,,,,,7.35728957462576,4.116627088841852,34.57584639565015,11.507625142506384,197,16,8,1.669509062976294,1.4208590965966716,7.8947932208513265,6.928098171957803,28,1,1,1,stage3_rank,c1nc(-c2cnn[nH]2)c2nc[nH]c2n1,151,135,135
