stage3_screen_rank,zinc_id,smiles,coverage_pct,anchor_weighted_pct,geometry_penalty_factor,weighted_coverage_pct,features_matched,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank,rerank_conformers,best_conformer_id,fit_rmsd_angstrom,mean_pair_distance_error_angstrom,reference_feature_span_angstrom,ligand_feature_span_angstrom,rerank_query_feature_count,pool_source_stage3_rank,pool_source_hotspot_breadth,pool_source_native_support,pool_primary_source,murcko_scaffold,native_candidate_pool_rank,native_selection_rank,source_input_rank
7,ZINCk600001bPrL8,CN(Cc1cc(CO)no1)c1ncnc(N)c1[N+](=O)[O-],17.857142857142858,18.287822287125632,0.8677350748835605,15.868984841776207,5,280.244,0.0837000000000002,2,9,5,1,,,,31.85944700467021,9,5,4,5,2,1,,,,,14.663180231703691,9.26693536368118,35.10555638215213,18.96224692494532,76,16,8,0.904213548817224,0.7567898089149507,9.390882812600733,8.93599203396425,28,1,1,1,stage3_rank,c1cc(NCc2ccno2)ncn1,11,11,11
128,ZINCk500000dpM9s,Cn1cc([N+](=O)[O-])c(OCC(=O)OCCOCCO)n1,14.285714285714286,15.362996609921524,0.8011964194378837,12.30877787570547,4,289.244,-0.7407999999999999,1,9,9,1,,,,31.82120161551783,9,6,3,6,2,1,,,,,14.747843710721693,9.75421618674521,30.217619297325644,19.016183186920728,75,16,2,1.3065910136467616,0.8577595345528551,6.980676614770233,7.637363271719439,28,1,1,1,stage3_rank,c1cn[nH]c1,12,12,12
4,CHEMBL271876,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1[C@H](CC#N)COc1ccccn1,21.428571428571427,21.93916582688174,0.76830269241025,16.85592017402819,6,464.5300000000002,1.713279999999999,2,10,12,1,,,,31.70439203423012,10,5,5,5,2,1,,,,,22.287992319142177,16.85783542234807,32.87870809197822,24.64209224791416,12,16,9,1.6906019352631414,0.7892727212574667,12.64932840114446,12.310167614550563,28,1,1,1,stage3_rank,c1ccc(COCCc2nnnn2CCOc2ccccn2)cc1,13,13,13
90,CHEMBL2364485,COc1ccc(N2C[C@@H](C)N[C@@H](C)C2)cc1NS(=O)(=O)c1ccc(-c2ccc(C)o2)cn1,17.857142857142858,18.953448192927706,0.6841196352025541,12.96642606357621,5,456.5680000000002,3.646020000000002,2,7,6,1,,,,31.70439203423012,10,5,5,5,2,1,,,,,20.085095244493207,15.16360221909679,29.736296407335228,22.98991944192744,19,16,14,1.8431837434069929,1.2221003615498331,8.254082929072135,8.744906985020428,28,1,1,1,stage3_rank,O=S(=O)(Nc1cccc(N2CCNCC2)c1)c1ccc(-c2ccco2)cn1,14,14,14
127,ZINCj700000d8xgb,Nc1ccc(CN[C@@H](CCO)C(=O)O)cc1[N+](=O)[O-],14.285714285714286,16.21068034427277,0.7597565624169197,12.316170772804208,4,269.257,0.1021999999999998,4,6,7,1,,,,30.205494371073204,9,4,5,4,2,1,,,,,17.112810347403524,10.91236933830944,39.63161021984551,20.385981353320943,45,16,1,1.1547844735042854,1.2422767142357458,10.319912257378936,9.840545435086442,28,1,1,1,stage3_rank,c1ccccc1,15,15,15
66,ZINCk600000JUaNj,NC[C@H](N)CCC(=O)Nc1cc(CO)cc([N+](=O)[O-])c1,10.714285714285714,13.987759907618242,0.9567538794504812,13.382843556435656,3,282.3,0.0918000000000002,4,6,7,1,,,,30.205494371073204,9,4,5,4,2,1,,,,,17.096749798478466,10.747300379339302,41.78038484193993,20.373935941627156,46,16,8,0.419881790877946,0.4457013346614691,9.979418419928084,9.699382180009588,28,1,1,1,stage3_rank,c1ccccc1,16,16,16
84,ZINCk6000004bJA5,CC(CO)(CO)CNc1ccc([N+](=O)[O-])c(C(N)=O)c1,14.285714285714286,16.21068034427277,0.8062584779556851,13.069998460999503,4,283.284,0.0964999999999997,4,6,7,1,,,,30.205494371073204,9,4,5,4,2,1,,,,,16.292271773764345,9.991254573411966,44.11104718066744,19.77057742309156,55,16,7,0.8337286288507424,1.116414851185719,10.319912257378936,9.461471485235188,28,1,1,1,stage3_rank,c1ccccc1,17,17,17
101,ZINCk600000gqrRP,NC(=O)c1ccc([N+](=O)[O-])c(NCCC(CO)CO)c1,14.285714285714286,16.21068034427277,0.7876191138022107,12.767841686887037,4,283.28399999999993,0.0964999999999997,4,6,8,1,,,,30.205494371073204,9,4,5,4,2,1,,,,,16.181860342993755,10.34659771248203,37.1125611745514,19.68776885001361,59,16,13,1.532832647918444,0.8047480132999443,10.319912257378936,10.183106726654886,28,1,1,1,stage3_rank,c1ccccc1,18,18,18
122,ZINCk500000dq4PX,Nc1ccc(C(=O)NCCCNCCO)c([N+](=O)[O-])c1,14.285714285714286,16.16724511088665,0.7655303654796418,12.37651705853601,4,282.3,-0.1211999999999996,4,6,8,1,,,,30.205494371073204,9,4,5,4,2,1,,,,,15.600258938451534,10.013553912384332,35.28786230091997,19.25156779660695,69,16,1,1.5915576267660625,0.8173067549787825,12.609273135276275,13.524368511076258,28,1,1,1,stage3_rank,c1ccccc1,19,19,19
38,ZINCk600000JU4gH,Nc1ccc(C(=O)NCCC[C@H](O)CO)c([N+](=O)[O-])c1,14.285714285714286,16.21068034427277,0.866640652009048,14.048834583070812,4,283.284,0.0402000000000003,4,6,7,1,,,,30.205494371073204,9,4,5,4,2,1,,,,,15.591603985391512,10.013553912384332,35.199466113006075,19.245076581811936,71,16,2,1.0664867260380826,0.6535846959421131,10.319912257378936,10.61177462968114,28,1,1,1,stage3_rank,c1ccccc1,20,20,20
